,Cestovni,Željeznički,Riječni,Pomorski,Zračni,UKUPNO
2020-06-09,35653,0,0,35,165,35853
2020-06-10,46673,0,0,28,167,46868
2020-06-11,50103,0,0,18,198,50319
2020-06-12,56223,0,0,41,187,56451
2020-06-13,63865,2,0,38,427,64332
2020-06-14,93883,0,0,51,496,94430
2020-06-15,53831,0,0,25,424,54280
2020-06-16,44385,0,0,10,269,44664
2020-06-17,50197,0,0,68,242,50507
2020-06-18,58250,1,0,19,300,58570
2020-06-19,62590,0,0,48,281,62919
2020-06-20,77058,0,0,72,710,77840
2020-06-21,74990,0,0,55,693,75738
2020-06-22,62265,13,0,47,515,62840
2020-06-23,52760,13,0,165,341,53279
2020-06-24,51457,57,0,26,647,52187
2020-06-25,58358,36,0,81,553,59028
2020-06-26,78007,39,0,119,648,78813
2020-06-27,91623,22,0,129,1753,93527
2020-06-28,160583,71,0,386,1335,162375
2020-06-29,96285,178,0,193,880,97536
2020-06-30,72332,74,0,174,740,73320
2020-07-01,56258,206,0,47,1015,57526
2020-07-02,66472,100,0,172,839,67583
2020-07-03,92803,89,0,99,1186,94177
2020-07-04,87000,723,0,117,2404,90244
2020-07-05,116936,301,0,306,2393,119936
2020-07-06,73183,380,0,214,1389,75166
2020-07-07,63016,63,0,167,1345,64591
2020-07-08,71452,462,0,64,1389,73367
2020-07-09,73452,210,0,176,1616,75454
2020-07-10,90923,99,0,247,2286,93555
2020-07-11,110406,660,0,312,5077,116455
2020-07-12,143439,373,0,374,4984,149170
2020-07-13,88878,710,0,221,2499,92308
2020-07-14,67005,570,0,298,2288,70161
2020-07-15,81721,535,0,153,2640,85049
2020-07-16,78234,267,90,346,3158,82095
2020-07-17,103664,169,0,87,3726,107646
2020-07-18,119257,721,0,318,7123,127419
2020-07-19,149839,126,0,756,6703,157424
2020-07-20,109010,624,0,352,3604,113590
2020-07-21,76851,939,0,301,3126,81217
2020-07-22,81415,616,0,171,3609,85811
2020-07-23,105039,480,77,348,3885,109829
2020-07-24,123264,432,96,211,4698,128701
2020-07-25,148265,651,86,542,9228,158772
2020-07-26,150074,866,0,634,7872,159446
2020-07-27,113795,471,0,366,4561,119193
2020-07-28,94912,529,0,426,4203,100070
2020-07-29,102715,506,0,250,4309,107780
2020-07-30,117846,368,0,538,4870,123622
2020-07-31,153604,698,120,337,5776,160535
2020-08-01,178346,633,0,699,12241,191919
2020-08-02,174737,594,0,921,9220,185472
2020-08-03,110208,559,1,271,4665,115704
2020-08-04,107042,679,0,260,4878,112859
2020-08-05,95228,535,0,108,4920,100791
2020-08-06,111364,621,0,398,5866,118249
2020-08-07,119214,676,133,402,6354,126779
2020-08-08,198479,743,0,901,13854,213977
2020-08-09,209336,853,0,705,11227,222121
2020-08-10,151686,79,0,506,5649,157920
2020-08-11,105673,119,0,476,6547,112815
2020-08-12,122635,719,0,337,6574,130265
2020-08-13,137144,468,0,1314,6920,145846
2020-08-14,183245,692,113,511,7535,192096
2020-08-15,212731,812,0,1291,15318,230152
2020-08-16,191586,862,0,1334,12704,206486
2020-08-17,131560,681,0,582,5946,138769
2020-08-18,99072,602,0,662,7047,107383
2020-08-19,121676,602,0,330,7626,130234
2020-08-20,117851,741,0,1123,7909,127624
2020-08-21,144674,659,116,701,8905,155055
2020-08-22,156422,589,0,1552,14460,173023
2020-08-23,133151,639,0,590,11769,146149
2020-08-24,100005,710,0,266,5684,106665
2020-08-25,87986,550,0,448,7144,96128
2020-08-26,73276,550,1,143,6851,80821
2020-08-27,97906,557,0,515,6744,105722
2020-08-28,142302,646,118,391,6177,149634
2020-08-29,115352,687,0,328,12607,128974
2020-08-30,118291,503,67,370,9691,128922
2020-08-31,80010,510,0,89,3943,84552
2020-09-01,51229,396,0,218,3670,55513
2020-09-02,58542,314,0,69,2507,61432
2020-09-03,59813,72,116,213,3256,63470
2020-09-04,64062,83,94,139,2549,66927
2020-09-05,65095,352,0,110,7447,73004
2020-09-06,78082,263,0,193,5204,83742
2020-09-07,49000,111,0,88,2349,51548
2020-09-08,40488,64,0,155,2121,42828
2020-09-09,45653,390,0,64,1839,47946
2020-09-10,53621,46,73,195,2358,56293
2020-09-11,59291,48,111,102,2088,61640
2020-09-12,59411,513,83,50,6644,66701
2020-09-13,69237,121,0,170,4394,73922
2020-09-14,43815,580,0,151,1687,46233
2020-09-15,45468,59,0,27,2098,47652
2020-09-16,43647,371,0,201,1505,45724
2020-09-17,48297,37,225,65,1683,50307
2020-09-18,54604,56,73,28,1603,56364
2020-09-19,55025,486,163,31,6276,61981
2020-09-20,72082,161,0,151,4092,76486
2020-09-21,48610,270,0,129,1418,50427
2020-09-22,44858,34,0,41,1333,46266
2020-09-23,41300,174,0,118,1544,43136
2020-09-24,40660,47,0,26,1311,42044
2020-09-25,51497,53,0,26,1523,53099
2020-09-26,53461,264,48,113,5258,59144
2020-09-27,52750,106,0,76,2930,55862
2020-09-28,32899,70,0,66,1316,34351
2020-09-29,39175,75,0,81,977,40308
2020-09-30,45783,52,0,95,1070,47000
2020-10-01,45593,51,0,18,890,46552
2020-10-02,58724,58,0,34,940,59756
2020-10-03,60489,82,0,0,3312,63883
2020-10-04,54522,218,0,91,1903,56734
2020-10-05,42641,37,0,102,1058,43838
2020-10-06,36657,59,62,27,494,37299
2020-10-07,40047,54,0,71,778,40950
2020-10-08,44350,25,0,49,604,45028
2020-10-09,59322,46,0,46,761,60175
2020-10-10,61874,59,0,59,2168,64160
2020-10-11,64270,45,0,119,1433,65867
2020-10-12,44092,35,0,78,871,45076
2020-10-13,38300,28,0,14,532,38874
2020-10-14,38135,48,0,155,693,39031
2020-10-15,44831,45,0,2,642,45520
2020-10-16,57881,40,0,5,767,58693
2020-10-17,51851,40,0,21,2052,53964
2020-10-18,53724,27,0,61,1174,54986
2020-10-19,48295,35,0,95,755,49180
2020-10-20,36675,19,0,33,532,37259
2020-10-21,35564,22,0,59,640,36285
2020-10-22,39007,38,0,72,547,39664
2020-10-23,53536,25,0,19,965,54545
2020-10-24,46037,27,0,14,2338,48416
2020-10-25,41486,29,0,48,677,42240
2020-10-26,38653,34,0,49,412,39148
2020-10-27,29892,35,0,25,328,30280
2020-10-28,31339,27,0,55,416,31837
2020-10-29,33478,31,0,12,286,33807
2020-10-30,43106,32,0,27,765,43930
2020-10-31,44170,22,0,28,958,45178
2020-11-01,43115,31,0,56,708,43910
2020-11-02,36464,29,0,7,449,36949
2020-11-03,27554,20,0,78,180,27832
2020-11-04,31035,18,0,58,480,31591
2020-11-05,32153,23,0,0,237,32413
2020-11-06,38601,35,0,2,532,39170
2020-11-07,30433,16,0,14,439,30902
2020-11-08,43016,18,0,27,475,43536
2020-11-09,31017,23,0,11,342,31393
2020-11-10,27614,16,0,0,184,27814
2020-11-11,28927,46,0,51,547,29571
2020-11-12,32732,26,0,6,179,32943
2020-11-13,42319,21,0,2,387,42729
2020-11-14,32451,25,0,6,333,32815
2020-11-15,36126,21,5,38,484,36674
2020-11-16,25557,26,0,30,333,25946
2020-11-17,25462,17,0,1,200,25680
2020-11-18,21708,34,0,68,385,22195
2020-11-19,26636,27,0,25,232,26920
2020-11-20,29930,52,0,0,401,30383
2020-11-21,23176,38,0,2,228,23444
2020-11-22,23882,29,0,28,388,24327
2020-11-23,24114,33,0,16,363,24526
2020-11-24,25661,31,8,10,162,25872
2020-11-25,25169,18,0,23,476,25686
2020-11-26,25554,25,0,7,192,25778
2020-11-27,32070,11,0,2,412,32495
2020-11-28,23927,9,0,6,251,24193
2020-11-29,23681,17,0,24,440,24162
2020-11-30,27510,33,0,24,361,27928
2020-12-01,23556,10,0,0,149,23715
2020-12-02,22799,23,0,24,357,23203
2020-12-03,23399,32,0,0,152,23583
2020-12-04,27790,20,0,2,428,28240
2020-12-05,22612,14,0,0,175,22801
2020-12-06,19207,18,0,22,343,19590
2020-12-07,21752,26,0,1,310,22089
2020-12-08,20384,13,0,12,119,20528
2020-12-09,23559,19,0,48,309,23935
2020-12-10,25159,21,0,5,239,25424
2020-12-11,30451,35,0,0,522,31008
2020-12-12,25073,19,0,3,338,25433
2020-12-13,22654,13,0,32,330,23029
2020-12-14,22733,16,0,4,302,23055
2020-12-15,24486,36,0,2,170,24694
2020-12-16,32176,25,0,31,370,32602
2020-12-17,37379,21,0,34,195,37629
2020-12-18,56836,17,0,6,451,57310
2020-12-19,74434,26,0,4,329,74793
2020-12-20,59708,12,0,16,600,60336
2020-12-21,33094,26,0,38,341,33499
2020-12-22,39420,11,0,3,154,39588
2020-12-23,53310,6,15,33,409,53773
2020-12-24,59137,8,0,16,85,59246
2020-12-25,27408,7,0,0,107,27522
2020-12-26,16844,18,0,0,98,16960
2020-12-27,18380,3,0,66,370,18819
2020-12-28,19945,14,0,46,158,20163
2020-12-29,23219,25,8,3,81,23336
2020-12-30,29420,17,0,0,235,29672
2020-12-31,24951,10,0,16,63,25040
2021-01-01,18356,6,0,0,92,18454
2021-01-02,26445,21,0,0,280,26746
2021-01-03,35584,42,0,31,485,36142
2021-01-04,33177,34,0,0,286,33497
2021-01-05,28457,22,8,16,200,28703
2021-01-06,25573,19,0,38,304,25934
2021-01-07,30215,29,0,0,214,30458
2021-01-08,34154,23,0,15,304,34496
2021-01-09,38241,25,0,0,182,38448
2021-01-10,37085,34,0,16,445,37580
2021-01-11,31306,6,0,21,256,31589
2021-01-12,22874,22,0,43,114,23053
2021-01-13,23083,13,0,62,273,23431
2021-01-14,24210,1,0,46,126,24383
2021-01-15,27545,11,0,40,250,27846
2021-01-16,23094,14,0,85,126,23319
2021-01-17,23872,7,0,65,253,24197
2021-01-18,21527,3,0,90,219,21839
2021-01-19,23066,7,0,0,69,23142
2021-01-20,22444,4,0,16,209,22673
2021-01-21,26723,10,0,0,109,26842
2021-01-22,33239,1,0,9,211,33460
2021-01-23,25913,18,0,0,123,26054
2021-01-24,25797,8,0,44,215,26064
2021-01-25,23565,8,0,0,157,23730
2021-01-26,23433,7,0,2,105,23547
2021-01-27,24419,8,0,32,204,24663
2021-01-28,28723,9,0,0,134,28866
2021-01-29,32362,8,0,1,391,32762
2021-01-30,28197,11,0,0,140,28348
2021-01-31,25666,9,0,28,221,25924
2021-02-01,22608,18,0,0,193,22819
2021-02-02,25046,14,0,7,49,25116
2021-02-03,24836,4,0,25,234,25099
2021-02-04,28712,3,0,2,99,28816
2021-02-05,37072,3,0,11,215,37301
2021-02-06,31529,8,0,7,83,31627
2021-02-07,26562,12,0,29,226,26829
2021-02-08,25955,14,0,8,209,26186
2021-02-09,26323,4,0,0,90,26417
2021-02-10,26609,9,0,20,135,26773
2021-02-11,29736,6,0,2,168,29912
2021-02-12,40172,8,0,0,296,40476
2021-02-13,33894,2,0,0,133,34029
2021-02-14,29309,9,0,17,261,29596
2021-02-15,26515,8,0,0,142,26665
2021-02-16,26255,22,0,1,85,26363
2021-02-17,27098,4,0,32,263,27397
2021-02-18,29910,14,0,13,135,30072
2021-02-19,39707,7,0,10,301,40025
2021-02-20,35153,3,0,0,175,35331
2021-02-21,35429,6,0,24,277,35736
2021-02-22,29165,7,0,0,210,29382
2021-02-23,27216,7,0,0,152,27375
2021-02-24,29667,24,0,16,228,29935
2021-02-25,30774,6,0,0,177,30957
2021-02-26,42606,8,0,0,383,42997
2021-02-27,35673,13,0,2,151,35839
2021-02-28,37525,23,0,34,310,37892
2021-03-01,27841,3,0,25,210,28079
2021-03-02,28916,9,0,0,111,29036
2021-03-03,28941,9,0,33,294,29277
2021-03-04,34951,25,0,0,196,35172
2021-03-05,36104,9,0,1,288,36402
2021-03-06,33594,9,0,0,226,33829
2021-03-07,35242,4,0,30,359,35635
2021-03-08,27746,19,0,2,231,27998
2021-03-09,26578,9,0,0,101,26688
2021-03-10,30033,10,0,27,251,30321
2021-03-11,24635,5,0,20,193,24853
2021-03-12,31359,38,0,3,306,31706
2021-03-13,24416,2,0,22,244,24684
2021-03-14,23497,17,0,28,350,23892
2021-03-15,22690,7,0,2,261,22960
2021-03-16,26285,2,0,0,112,26399
2021-03-17,27062,10,0,34,308,27414
2021-03-18,30009,10,0,8,322,30349
2021-03-19,38119,10,0,28,292,38449
2021-03-20,30469,11,0,0,261,30741
2021-03-21,30641,4,0,27,449,31121
2021-03-22,26720,12,0,0,281,27013
2021-03-23,24213,12,0,0,160,24385
2021-03-24,28733,5,0,17,258,29013
2021-03-25,29511,10,0,6,237,29764
2021-03-26,42417,10,0,4,456,42887
2021-03-27,46737,7,0,1,310,47055
2021-03-28,36067,4,0,61,439,36571
2021-03-29,25819,8,0,0,262,26089
2021-03-30,29002,6,0,17,203,29228
2021-03-31,35727,23,0,72,370,36192
2021-04-01,46107,13,0,4,547,46671
2021-04-02,53848,13,0,5,450,54316
2021-04-03,32829,5,0,3,293,33130
2021-04-04,32240,2,0,28,454,32724
2021-04-05,46314,12,0,14,844,47184
2021-04-06,35341,20,0,2,210,35573
2021-04-07,31815,15,0,51,313,32194
2021-04-08,28330,2,0,3,421,28756
2021-04-09,40601,9,0,7,650,41267
2021-04-10,45186,9,0,17,1091,46303
2021-04-11,42908,15,0,31,814,43768
2021-04-12,26534,6,0,0,365,26905
2021-04-13,25767,17,0,1,224,26009
2021-04-14,28344,18,0,60,402,28824
2021-04-15,31421,8,0,5,316,31750
2021-04-16,40006,18,0,18,524,40566
2021-04-17,35260,20,0,23,572,35875
2021-04-18,39996,27,0,31,524,40578
2021-04-19,28984,14,0,0,323,29321
2021-04-20,27250,17,0,5,204,27476
2021-04-21,30734,10,0,52,271,31067
2021-04-22,30695,13,0,3,379,31090
2021-04-23,44378,6,0,30,536,44950
2021-04-24,43527,18,0,44,582,44171
2021-04-25,47528,21,0,36,766,48351
2021-04-26,33490,15,0,41,876,34422
2021-04-27,36411,21,0,7,197,36636
2021-04-28,36366,17,0,48,385,36816
2021-04-29,44667,14,0,6,448,45135
2021-04-30,57481,26,0,11,691,58209
2021-05-01,52001,11,0,20,698,52730
2021-05-02,50169,17,0,36,1055,51277
2021-05-03,45068,16,0,16,567,45667
2021-05-04,34955,22,0,27,324,35328
2021-05-05,36986,22,0,70,643,37721
2021-05-06,35609,12,0,35,612,36268
2021-05-07,47572,6,0,12,759,48349
2021-05-08,58143,14,0,17,1241,59415
2021-05-09,63609,16,0,35,1265,64925
2021-05-10,38954,18,0,10,1168,40150
2021-05-11,45268,9,0,15,246,45538
2021-05-12,59799,29,0,64,710,60602
2021-05-13,59332,24,0,8,781,60145
2021-05-14,45196,30,0,9,715,45950
2021-05-15,53598,6,0,53,1402,55059
2021-05-16,80925,38,0,95,1788,82846
2021-05-17,49559,19,0,47,665,50290
2021-05-18,35866,45,0,34,309,36254
2021-05-19,38440,18,0,82,647,39187
2021-05-20,41157,18,0,14,778,41967
2021-05-21,56772,27,0,24,995,57818
2021-05-22,71586,21,0,6,1522,73135
2021-05-23,68793,16,0,119,1551,70479
2021-05-24,56992,29,0,20,1530,58571
2021-05-25,42420,32,0,38,501,42991
2021-05-26,40825,19,0,103,1017,41964
2021-05-27,43323,17,0,22,901,44263
2021-05-28,57172,19,0,47,1401,58639
2021-05-29,66584,22,0,56,2579,69241
2021-05-30,77584,22,0,80,2127,79813
2021-05-31,48705,26,0,93,1238,50062
2021-06-01,42034,84,0,35,826,42979
2021-06-02,60066,21,0,95,945,61127
2021-06-03,64808,56,144,311,1069,66388
2021-06-04,63045,24,58,537,1284,64948
2021-06-05,87057,47,69,850,3320,91343
2021-06-06,138612,233,252,1022,3725,143844
2021-06-07,60919,32,0,106,1283,62340
2021-06-08,47773,149,0,36,1179,49137
2021-06-09,46442,24,0,81,1330,47877
2021-06-10,56478,156,0,22,1785,58441
2021-06-11,78306,26,0,1209,2010,81551
2021-06-12,80211,25,0,44,4292,84572
2021-06-13,114007,347,0,181,4446,118981
2021-06-14,64310,27,0,918,2067,67322
2021-06-15,55541,166,0,54,1585,57346
2021-06-16,62375,26,0,140,1917,64458
2021-06-17,66905,162,0,85,2467,69619
2021-06-18,87062,41,4,1732,2759,91598
2021-06-19,97008,36,0,49,6040,103133
2021-06-20,141474,434,0,186,5404,147498
2021-06-21,79633,35,0,825,2852,83345
2021-06-22,65790,244,0,325,2481,68840
2021-06-23,75308,85,0,51,2214,77658
2021-06-24,98058,408,0,186,3488,102140
2021-06-25,112960,57,146,1687,3648,118498
2021-06-26,128028,71,0,1147,8462,137708
2021-06-27,171216,653,0,390,7485,179744
2021-06-28,93964,31,0,1804,4442,100241
2021-06-29,84539,526,0,378,3780,89223
2021-06-30,103352,60,0,11,3691,107114
2021-07-01,95352,652,0,340,5194,101538
2021-07-02,140470,49,0,1944,4942,147405
2021-07-03,157869,252,0,1463,10263,169847
2021-07-04,197222,450,0,306,9710,207688
2021-07-05,107462,215,0,1351,5757,114785
2021-07-06,72290,452,0,617,5149,78508
2021-07-07,82322,565,0,290,4514,87691
2021-07-08,115010,447,236,781,6457,122931
2021-07-09,144631,411,0,2163,7258,154463
2021-07-10,213731,477,0,1762,14580,230550
2021-07-11,184919,764,239,618,12096,198636
2021-07-12,139183,747,0,1513,7238,148681
2021-07-13,116467,653,0,421,7101,124642
2021-07-14,131617,529,110,124,7009,139389
2021-07-15,145616,655,215,1468,8448,156402
2021-07-16,192723,593,0,1986,9455,204757
2021-07-17,235204,582,133,1821,17476,255216
2021-07-18,238912,982,0,766,13884,254544
2021-07-19,164800,622,113,2423,8962,176920
2021-07-20,137329,578,0,974,8067,146948
2021-07-21,131207,485,0,1210,7917,140819
2021-07-22,146170,845,229,842,10092,158178
2021-07-23,230834,659,0,3774,12034,247301
2021-07-24,277821,669,0,2251,20537,301278
2021-07-25,294202,833,0,851,17359,313245
2021-07-26,167693,811,103,3353,11356,183316
2021-07-27,154578,731,0,939,11300,167548
2021-07-28,159970,628,83,858,11084,172623
2021-07-29,185010,809,150,1255,13024,200248
2021-07-30,275917,727,0,2711,16542,295897
2021-07-31,364555,797,266,3247,24266,393131
2021-08-01,326999,844,0,920,19317,348080
2021-08-02,207982,711,0,3564,13258,225515
2021-08-03,168700,802,0,1042,13050,183594
2021-08-04,176732,629,0,182,12526,190069
2021-08-05,207217,891,360,1740,13781,223989
2021-08-06,250324,561,58,5293,16057,272293
2021-08-07,337642,552,0,4148,25679,368021
2021-08-08,319184,865,0,1315,21268,342632
2021-08-09,221818,748,202,4536,14743,242047
2021-08-10,180240,564,126,1558,14442,196930
2021-08-11,187289,666,70,1145,14685,203855
2021-08-12,219245,740,154,1709,16281,238129
2021-08-13,284293,621,59,6161,17469,308603
2021-08-14,340592,714,54,4439,27398,373197
2021-08-15,313693,844,0,2165,21833,338535
2021-08-16,235750,716,109,4346,15582,256503
2021-08-17,172542,799,0,1952,15499,190792
2021-08-18,171399,607,119,746,15647,188518
2021-08-19,212241,810,191,2900,16498,232640
2021-08-20,282313,698,131,6604,17195,306941
2021-08-21,318958,633,4,5734,28316,353645
2021-08-22,337964,893,182,3001,22876,364916
2021-08-23,230290,883,73,3606,15860,250712
2021-08-24,170245,819,86,1524,16419,189093
2021-08-25,199419,620,0,883,15774,216696
2021-08-26,224035,670,355,1993,17760,244813
2021-08-27,276967,223,66,7764,17806,302826
2021-08-28,288879,642,0,4579,29782,323882
2021-08-29,249541,1070,0,2107,23877,276595
2021-08-30,199638,585,305,4596,16067,221191
2021-08-31,161101,719,165,1029,15677,178691
2021-09-01,130425,635,124,953,13238,145375
2021-09-02,148297,724,347,1359,13629,164356
2021-09-03,176319,108,435,5663,13756,196281
2021-09-04,190186,172,131,2466,25833,218788
2021-09-05,216202,834,0,1747,20061,238844
2021-09-06,140586,208,0,4753,11233,156780
2021-09-07,114708,695,208,2185,11162,128958
2021-09-08,122673,95,177,1189,10862,134996
2021-09-09,136873,649,338,1419,12560,151839
2021-09-10,160825,163,405,6723,13029,181145
2021-09-11,194312,261,0,3227,24162,221962
2021-09-12,190506,825,54,894,18698,210977
2021-09-13,112972,187,124,3281,11009,127573
2021-09-14,103533,334,145,1850,10726,116588
2021-09-15,113268,122,123,2537,11123,127173
2021-09-16,126667,518,736,1329,11616,140866
2021-09-17,142755,171,312,5552,12856,161646
2021-09-18,137129,176,139,2625,23653,163722
2021-09-19,138668,700,0,1195,17379,157942
2021-09-20,92047,100,89,3000,10104,105340
2021-09-21,77801,523,82,1411,10412,90229
2021-09-22,91652,242,124,244,9203,101465
2021-09-23,86426,364,253,1971,10015,99029
2021-09-24,111743,127,125,4526,10966,127487
2021-09-25,123466,135,418,3764,22037,149820
2021-09-26,150821,508,0,1639,15823,168791
2021-09-27,76656,96,97,1683,9948,88480
2021-09-28,70242,412,0,532,10312,81498
2021-09-29,72676,86,133,449,9118,82462
2021-09-30,80050,27,443,1531,9468,91519
2021-10-01,85199,55,146,3562,9026,97988
2021-10-02,88499,82,27,3023,18294,109925
2021-10-03,114608,114,0,746,12611,128079
2021-10-04,68534,66,91,1190,6872,76753
2021-10-05,52916,72,163,42,6854,60047
2021-10-06,56714,44,178,2596,5093,64625
2021-10-07,61289,33,119,1144,5372,67957
2021-10-08,78141,41,88,2755,6422,87447
2021-10-09,75372,58,103,3000,15290,93823
2021-10-10,101446,33,0,223,9701,111403
2021-10-11,58652,47,103,146,6229,65177
2021-10-12,51589,28,55,37,5749,57458
2021-10-13,48712,15,0,459,4064,53250
2021-10-14,50433,60,509,313,4697,56012
2021-10-15,78744,74,562,309,5721,85410
2021-10-16,76447,93,96,6988,12709,96333
2021-10-17,84560,108,0,2352,8985,96005
2021-10-18,60774,59,107,2332,5718,68990
2021-10-19,52207,58,75,620,5608,58568
2021-10-20,53652,69,61,1449,4305,59536
2021-10-21,59081,92,0,1303,5447,65923
2021-10-22,79052,106,187,2225,6437,88007
2021-10-23,92368,89,135,3022,12922,108536
2021-10-24,86996,100,159,1869,8835,97959
2021-10-25,61550,91,110,682,5724,68157
2021-10-26,67227,45,0,657,5350,73279
2021-10-27,64739,32,0,3175,4140,72086
2021-10-28,67285,36,116,439,5083,72959
2021-10-29,90131,68,392,573,5419,96583
2021-10-30,94974,52,0,3032,10411,108469
2021-10-31,94101,68,0,2090,3914,100173
2021-11-01,97048,66,54,477,2010,99655
2021-11-02,65211,44,45,2068,1694,69062
2021-11-03,47132,40,0,777,1601,49550
2021-11-04,50242,84,122,8,1809,52265
2021-11-05,58805,64,73,7,2068,61017
2021-11-06,57878,51,127,3450,3532,65038
2021-11-07,61486,66,0,1265,2884,65701
2021-11-08,46895,134,66,800,1779,49674
2021-11-09,36298,56,0,1638,975,38967
2021-11-10,43056,47,0,1035,1257,45395
2021-11-11,46147,40,0,1223,1454,48864
2021-11-12,57783,54,47,6,1432,59322
2021-11-13,52259,93,0,0,1935,54287
2021-11-14,61639,40,0,1002,2730,65411
2021-11-15,39503,36,104,88,1914,41645
2021-11-16,37475,50,75,14,1071,38685
2021-11-17,46304,49,0,65,1254,47672
2021-11-18,43558,47,0,471,1238,45314
2021-11-19,53586,32,0,13,1111,54742
2021-11-20,47660,37,0,10,1646,49353
2021-11-21,66971,23,0,1031,1765,69790
2021-11-22,46959,14,0,8,2050,49031
2021-11-23,42820,31,0,53,1016,43920
2021-11-24,47849,44,0,81,1018,48992
2021-11-25,45992,29,0,1,1562,47584
2021-11-26,54768,42,65,1,1560,56436
2021-11-27,40766,24,0,0,1844,42634
2021-11-28,53004,55,0,659,1706,55424
2021-11-29,40762,30,0,18,1624,42434
2021-11-30,37177,18,0,29,1031,38255
2021-12-01,37986,16,0,51,1109,39162
2021-12-02,41511,57,0,10,1429,43007
2021-12-03,56346,40,0,1,1330,57717
2021-12-04,45243,26,0,1,1718,46988
2021-12-05,45423,40,0,56,1705,47224
2021-12-06,38656,66,0,0,1759,40481
2021-12-07,37030,31,0,28,1075,38164
2021-12-08,40794,24,0,60,1085,41963
2021-12-09,35062,24,0,0,1612,36698
2021-12-10,50883,57,0,5,1447,52392
2021-12-11,47539,23,0,0,2005,49567
2021-12-12,47656,63,0,69,2127,49915
2021-12-13,36713,22,0,4,1667,38406
2021-12-14,39289,47,0,2,985,40323
2021-12-15,48219,17,0,61,1077,49374
2021-12-16,48289,32,0,10,1581,49912
2021-12-17,66544,47,0,9,1393,67993
2021-12-18,89547,266,0,0,2137,91950
2021-12-19,75127,210,0,40,1722,77099
2021-12-20,51158,76,0,17,1589,52840
2021-12-21,53336,61,0,8,996,54401
2021-12-22,80546,168,0,104,1389,82207
2021-12-23,119844,81,0,1,1640,121566
2021-12-24,144914,51,0,2,1251,146218
2021-12-25,79188,26,0,4,666,79884
2021-12-26,65999,70,0,38,1377,67484
2021-12-27,61690,210,0,1,1391,63292
2021-12-28,59338,248,0,4,1256,60846
2021-12-29,59665,265,0,56,1719,61705
2021-12-30,83134,153,0,1,1899,85187
2021-12-31,49347,57,0,0,1065,50469
2022-01-01,53447,180,0,2,1271,54900
2022-01-02,98474,189,0,41,2381,101085
2022-01-03,59392,73,0,7,2099,61571
2022-01-04,54677,55,0,2,1690,56424
2022-01-05,57250,39,0,62,1798,59149
2022-01-06,62396,51,0,0,1690,64137
2022-01-07,70574,59,0,8,1759,72400
2022-01-08,97714,64,0,0,2056,99834
2022-01-09,113545,70,0,58,2134,115807
2022-01-10,66824,36,0,0,1640,68500
2022-01-11,40269,19,0,0,846,41134
2022-01-12,42278,31,0,33,867,43209
2022-01-13,41731,30,0,6,985,42752
2022-01-14,50458,31,0,0,1300,51789
2022-01-15,47309,46,0,5,1144,48504
2022-01-16,56995,45,0,39,1282,58361
2022-01-17,41747,27,0,0,1195,42969
2022-01-18,35793,29,0,8,608,36438
2022-01-19,38305,34,0,24,757,39120
2022-01-20,39963,30,0,4,897,40894
2022-01-21,48862,42,0,19,1239,50162
2022-01-22,44288,32,0,0,1058,45378
2022-01-23,52146,61,0,31,1462,53700
2022-01-24,39832,21,0,0,1188,41041
2022-01-25,33540,40,0,11,549,34140
2022-01-26,36536,14,0,29,800,37379
2022-01-27,38700,72,0,1,922,39695
2022-01-28,51051,12,0,1,1031,52095
2022-01-29,43646,48,0,9,1123,44826
2022-01-30,46954,34,0,36,1399,48423
2022-01-31,36193,18,0,0,1285,37496
2022-02-01,36066,16,0,0,846,36928
2022-02-02,36944,44,0,34,775,37797
2022-02-03,43583,49,0,2,909,44543
2022-02-04,54942,27,0,487,1347,56803
2022-02-05,52226,36,0,5,1293,53560
2022-02-06,51984,71,0,37,1642,53734
2022-02-07,40714,40,0,0,1353,42107
2022-02-08,53696,60,0,3,855,54614
2022-02-09,43233,60,0,40,898,44231
2022-02-10,43326,45,0,0,1183,44554
2022-02-11,54360,59,0,0,1365,55784
2022-02-12,54959,53,0,0,1297,56309
2022-02-13,64302,126,0,42,1653,66123
2022-02-14,43889,57,0,3,1532,45481
2022-02-15,42251,31,0,8,1035,43325
2022-02-16,41777,31,0,36,892,42736
2022-02-17,47920,31,0,5,1248,49204
2022-02-18,67117,31,0,5,1631,68784
2022-02-19,65747,56,0,0,1689,67492
2022-02-20,68004,39,0,45,2108,70196
2022-02-21,51252,21,0,634,1534,53441
2022-02-22,44627,26,0,0,1031,45684
2022-02-23,51305,17,0,40,1151,52513
2022-02-24,53702,7,0,629,1550,55888
2022-02-25,72552,17,0,2,1684,74255
2022-02-26,71778,34,0,0,1966,73778
2022-02-27,78238,21,0,0,2071,80330
2022-02-28,50368,16,0,0,1752,52136
2022-03-01,48132,12,0,2,1184,49330
2022-03-02,45322,26,0,48,1123,46519
2022-03-03,50303,28,0,16,1341,51688
2022-03-04,67321,16,0,3,1661,69001
2022-03-05,66563,27,0,0,1386,67976
2022-03-06,78462,56,0,67,2091,80676
2022-03-07,48965,18,0,50,1796,50829
2022-03-08,39178,2,0,2,1203,40385
2022-03-09,43133,9,0,54,1165,44361
2022-03-10,47748,24,0,1099,1430,50301
2022-03-11,61185,16,0,2,1679,62882
