,Cestovni,Željeznički,Riječni,Pomorski,Zračni,UKUPNO
2019-12-19,114449,365,0,0,709,115523
2019-12-20,213235,434,0,2719,1001,217389
2019-12-21,254401,1338,0,151,657,256547
2019-12-22,135346,793,0,0,1037,137176
2019-12-23,138413,451,0,46,710,139620
2019-12-24,109228,357,0,122,725,110432
2019-12-25,81033,298,0,26,359,81716
2019-12-26,103037,2682,0,2261,821,108801
2019-12-27,132225,1700,0,2849,1065,137839
2019-12-28,131273,1701,0,367,810,134151
2019-12-29,133425,1941,0,8,774,136148
2019-12-30,127694,1131,0,12,860,129697
2019-12-31,88712,382,0,341,698,90133
2020-01-01,75373,28,0,0,950,76351
2020-01-02,130506,1097,0,52,921,132576
2020-01-03,152020,506,140,28,701,153395
2020-01-04,174799,388,0,2788,955,178930
2020-01-05,170395,295,0,0,689,171379
2020-01-06,105968,351,0,0,639,106958
2020-01-07,77202,206,0,19,666,78093
2020-01-08,99401,223,0,74,655,100353
2020-01-09,77144,221,0,36,502,77903
2020-01-10,93513,210,0,7,501,94231
2020-01-11,116810,335,0,69,427,117641
2020-01-12,108624,278,0,0,583,109485
2020-01-13,62278,178,0,26,529,63011
2020-01-14,62021,175,0,0,411,62607
2020-01-15,66735,179,0,81,461,67456
2020-01-16,71569,135,0,43,580,72327
2020-01-17,85859,250,0,11,472,86592
2020-01-18,81681,212,0,53,392,82338
2020-01-19,77444,205,0,0,492,78141
2020-01-20,62382,155,0,34,434,63005
2020-01-21,59238,181,0,0,466,59885
2020-01-22,61412,201,0,68,536,62217
2020-01-23,62353,185,0,0,557,63095
2020-01-24,82931,166,0,27,579,83703
2020-01-25,72444,179,0,62,611,73296
2020-01-26,73377,257,0,2,641,74277
2020-01-27,57295,242,0,48,536,58121
2020-01-28,54627,158,0,51,655,55491
2020-01-29,55041,134,0,37,503,55715
2020-01-30,60908,166,0,47,629,61750
2020-01-31,88197,196,0,41,183,88617
2020-02-01,82977,196,0,596,470,84239
2020-02-02,78275,249,0,1,497,79022
2020-02-03,58099,193,0,2,824,59118
2020-02-04,53309,229,0,47,682,54267
2020-02-05,53452,202,0,79,638,54371
2020-02-06,55899,164,0,65,965,57093
2020-02-07,79850,222,0,32,653,80757
2020-02-08,82418,217,0,51,387,83073
2020-02-09,87452,227,0,57,892,88628
2020-02-10,58984,172,0,0,844,60000
2020-02-11,57222,208,0,8,907,58345
2020-02-12,60798,238,0,117,549,61702
2020-02-13,66530,259,0,3,958,67750
2020-02-14,97975,257,0,118,1198,99548
2020-02-15,87217,315,0,159,772,88463
2020-02-16,92354,264,0,0,609,93227
2020-02-17,72802,271,0,4,1165,74242
2020-02-18,60622,162,18,3,996,61801
2020-02-19,63490,214,0,111,498,64313
2020-02-20,68792,192,0,51,657,69692
2020-02-21,95749,356,0,0,1274,97379
2020-02-22,92830,205,0,70,679,93784
2020-02-23,102444,225,0,5,1305,103979
2020-02-24,68543,247,0,4,708,69502
2020-02-25,57480,195,0,1,1113,58789
2020-02-26,51698,138,0,110,647,52593
2020-02-27,68377,166,3,69,1060,69675
2020-02-28,90867,277,0,42,1117,92303
2020-02-29,70067,188,0,110,967,71332
2020-03-01,81161,238,0,0,1362,82761
2020-03-02,59626,181,0,0,1140,60947
2020-03-03,48988,39,0,2,519,49548
2020-03-04,53655,170,0,84,792,54701
2020-03-05,57770,197,0,106,965,59038
2020-03-06,84367,146,0,0,996,85509
2020-03-07,66891,122,0,34,414,67461
2020-03-08,74506,184,0,70,1076,75836
2020-03-09,56503,178,130,0,943,57754
2020-03-10,50168,147,0,45,809,51169
2020-03-11,51668,116,0,47,455,52286
2020-03-12,49806,111,0,19,673,50609
2020-03-13,45511,115,0,38,431,46095
2020-03-14,29864,96,0,9,296,30265
2020-03-15,27548,86,0,0,273,27907
2020-03-16,15952,1,0,36,283,16272
2020-03-17,13249,0,0,28,262,13539
2020-03-18,12751,0,0,0,267,13018
2020-03-19,9467,0,0,0,169,9636
2020-03-20,7768,0,0,1,133,7902
2020-03-21,4554,0,0,31,72,4657
2020-03-22,3393,0,0,3,147,3543
2020-03-23,6718,0,0,0,77,6795
2020-03-24,6176,0,0,30,57,6263
2020-03-25,6222,0,0,0,93,6315
2020-03-26,6548,0,0,0,55,6603
2020-03-27,6328,0,0,0,70,6398
2020-03-28,3259,0,0,45,92,3396
2020-03-29,3161,0,0,0,0,3161
2020-03-30,6382,0,0,0,11,6393
2020-03-31,6671,0,0,0,21,6692
2020-04-01,6673,0,0,0,30,6703
2020-04-02,6140,0,0,0,0,6140
2020-04-03,6444,0,0,0,0,6444
2020-04-04,3753,0,0,1,0,3754
2020-04-05,3424,0,0,14,0,3438
2020-04-06,6270,0,0,24,0,6294
2020-04-07,6843,0,0,0,0,6843
2020-04-08,6551,0,0,2,0,6553
2020-04-09,6090,0,0,0,2,6092
2020-04-10,4743,0,0,33,0,4776
2020-04-11,2090,0,0,0,0,2090
2020-04-12,1619,0,0,23,0,1642
2020-04-13,3825,0,0,59,0,3884
2020-04-14,6237,0,0,40,0,6277
2020-04-15,6513,0,0,0,0,6513
2020-04-16,6695,0,0,0,0,6695
2020-04-17,6092,0,0,0,0,6092
2020-04-18,3449,0,0,17,0,3466
2020-04-19,2418,0,0,0,0,2418
2020-04-20,6347,0,0,1,9,6357
2020-04-21,7454,0,0,17,0,7471
2020-04-22,7190,0,0,49,0,7239
2020-04-23,7608,0,0,0,0,7608
2020-04-24,6910,0,0,0,2,6912
2020-04-25,4303,0,0,0,0,4303
2020-04-26,3420,0,0,0,0,3420
2020-04-27,6752,0,0,1,0,6753
2020-04-28,8315,0,0,15,2,8332
2020-04-29,8453,0,0,17,0,8470
2020-04-30,7766,0,0,0,0,7766
2020-05-01,4028,0,0,0,0,4028
2020-05-02,3260,0,0,0,53,3313
2020-05-03,4122,0,0,0,3,4125
2020-05-04,9222,0,0,0,1,9223
2020-05-05,8968,0,0,0,0,8968
2020-05-06,8752,0,0,7,4,8763
2020-05-07,8731,0,0,18,0,8749
2020-05-08,9583,0,0,10,0,9593
2020-05-09,5941,0,0,51,0,5992
2020-05-10,5147,0,0,8,0,5155
2020-05-11,9915,0,0,1,3,9919
2020-05-12,11030,0,0,0,0,11030
2020-05-13,12723,0,0,3,2,12728
2020-05-14,12679,0,0,20,0,12699
2020-05-15,18776,0,0,4,20,18800
2020-05-16,14387,0,0,12,5,14404
2020-05-17,11274,0,0,1,7,11282
2020-05-18,16676,0,0,21,1,16698
2020-05-19,16856,0,0,14,0,16870
2020-05-20,22910,0,0,2,26,22938
2020-05-21,33361,0,0,8,21,33390
2020-05-22,40141,0,0,13,35,40189
2020-05-23,23449,0,0,16,22,23487
2020-05-24,24422,0,0,11,20,24453
2020-05-25,33230,0,0,1136,16,34382
2020-05-26,27960,0,0,1,19,27980
2020-05-27,28187,0,0,17,23,28227
2020-05-28,34880,0,0,189,16,35085
2020-05-29,53875,0,0,13,132,54020
2020-05-30,46377,0,0,84,100,46561
2020-05-31,44559,0,0,33,101,44693
2020-06-01,48009,0,0,16,40,48065
2020-06-02,37606,0,0,38,109,37753
2020-06-03,41440,0,0,18,28,41486
2020-06-04,49580,0,0,6,181,49767
2020-06-05,68799,0,0,2,118,68919
2020-06-06,65427,0,0,47,341,65815
2020-06-07,60548,0,0,49,203,60800
2020-06-08,44007,0,0,49,35,44091
2020-06-09,42654,0,0,29,106,42789
2020-06-10,52798,0,0,30,155,52983
2020-06-11,66507,0,0,14,194,66715
2020-06-12,99444,0,0,168,134,99746
2020-06-13,76536,2,0,113,306,76957
2020-06-14,85134,0,0,38,233,85405
2020-06-15,65565,0,0,79,339,65983
2020-06-16,52868,0,0,41,298,53207
2020-06-17,62667,0,0,65,354,63086
2020-06-18,74225,0,0,43,484,74752
2020-06-19,105740,0,0,100,436,106276
2020-06-20,114543,0,0,172,2170,116885
2020-06-21,67918,0,0,159,807,68884
2020-06-22,70696,31,0,206,683,71616
2020-06-23,61017,22,0,316,501,61856
2020-06-24,95447,92,0,215,964,96718
2020-06-25,99645,46,0,192,541,100424
2020-06-26,108414,42,0,351,738,109545
2020-06-27,103264,50,0,425,2929,106668
2020-06-28,91466,38,0,301,1400,93205
2020-06-29,71817,152,0,112,628,72709
2020-06-30,61802,150,0,282,920,63154
2020-07-01,85233,440,0,119,1924,87716
2020-07-02,87529,85,0,282,1940,89836
2020-07-03,126861,128,0,195,2594,129778
2020-07-04,136862,669,0,617,6635,144783
2020-07-05,122659,539,0,390,5333,128921
2020-07-06,88350,115,0,229,2807,91501
2020-07-07,71952,86,0,260,2126,74424
2020-07-08,75569,709,0,182,2745,79205
2020-07-09,94029,239,0,331,2826,97425
2020-07-10,117668,126,0,453,4168,122415
2020-07-11,146173,607,0,409,6600,153789
2020-07-12,119801,744,0,259,6042,126846
2020-07-13,102696,713,0,250,3335,106994
2020-07-14,74739,611,0,440,3063,78853
2020-07-15,75726,587,0,205,2827,79345
2020-07-16,92840,372,90,438,4336,98076
2020-07-17,133061,226,0,391,5030,138708
2020-07-18,169820,657,0,893,9658,181028
2020-07-19,146636,773,0,564,6240,154213
2020-07-20,119362,713,0,368,4634,125077
2020-07-21,85421,946,0,432,4230,91029
2020-07-22,79323,743,0,224,4332,84622
2020-07-23,105580,601,77,383,5040,111681
2020-07-24,140477,661,96,344,5247,146825
2020-07-25,175328,683,86,1086,8685,185868
2020-07-26,133086,593,0,852,7099,141630
2020-07-27,116523,624,0,405,3447,120999
2020-07-28,99520,626,0,544,4733,105423
2020-07-29,97974,670,0,250,4734,103628
2020-07-30,113299,467,0,557,5082,119405
2020-07-31,141088,784,120,474,5882,148348
2020-08-01,213231,802,0,1623,13637,229293
2020-08-02,160268,626,0,732,8003,169629
2020-08-03,125986,698,1,325,5616,132626
2020-08-04,105311,680,0,495,6581,113067
2020-08-05,114514,724,0,196,6214,121648
2020-08-06,123004,645,0,816,7049,131514
2020-08-07,147601,683,133,935,7089,156441
2020-08-08,201546,762,0,2290,13902,218500
2020-08-09,165368,800,0,1623,10484,178275
2020-08-10,148804,124,0,804,5682,155414
2020-08-11,101072,523,0,901,6143,108639
2020-08-12,115345,718,0,329,6549,122941
2020-08-13,126379,610,0,1007,6651,134647
2020-08-14,159997,667,113,355,7140,168272
2020-08-15,190841,860,0,724,14006,206431
2020-08-16,140938,811,0,486,10566,152801
2020-08-17,113090,668,0,178,5110,119046
2020-08-18,87277,603,0,193,5878,93951
2020-08-19,105982,656,0,116,6347,113101
2020-08-20,99521,720,0,162,6124,106527
2020-08-21,92659,410,116,114,4754,98053
2020-08-22,131819,588,0,302,10049,142758
2020-08-23,92581,662,0,114,5338,98695
2020-08-24,70293,721,1,151,2557,73723
2020-08-25,56781,436,0,76,2776,60069
2020-08-26,64028,502,0,64,2711,67305
2020-08-27,67053,319,0,95,3063,70530
2020-08-28,75505,585,118,101,2218,78527
2020-08-29,89999,416,0,186,6861,97462
2020-08-30,72234,629,67,65,3051,76046
2020-08-31,58417,436,0,86,1440,60379
2020-09-01,50210,347,0,65,1610,52232
2020-09-02,50787,285,0,41,1953,53066
2020-09-03,50575,50,116,167,2213,53121
2020-09-04,68254,64,94,98,2221,70731
2020-09-05,72113,572,0,166,4625,77476
2020-09-06,58379,78,0,57,2748,61262
2020-09-07,46620,32,0,49,1341,48042
2020-09-08,40215,46,0,83,1261,41605
2020-09-09,43984,350,0,76,692,45102
2020-09-10,45732,36,73,89,1806,47736
2020-09-11,61740,57,111,98,1657,63663
2020-09-12,63868,477,83,118,5141,69687
2020-09-13,55647,52,0,20,1771,57490
2020-09-14,42685,385,0,23,1111,44204
2020-09-15,40741,61,0,26,1359,42187
2020-09-16,41851,242,0,139,1025,43257
2020-09-17,45577,44,225,56,841,46743
2020-09-18,56725,42,73,125,1190,58155
2020-09-19,54151,631,163,72,4157,59174
2020-09-20,47015,35,0,54,1723,48827
2020-09-21,38805,260,0,34,545,39644
2020-09-22,38198,24,0,44,620,38886
2020-09-23,36037,192,0,54,856,37139
2020-09-24,36817,35,0,4,744,37600
2020-09-25,49084,56,0,42,675,49857
2020-09-26,41715,180,48,61,2671,44675
2020-09-27,43148,60,0,5,1110,44323
2020-09-28,34550,97,0,2,543,35192
2020-09-29,38324,77,0,16,308,38725
2020-09-30,41280,53,0,85,481,41899
2020-10-01,44194,52,0,27,451,44724
2020-10-02,56762,58,0,55,651,57526
2020-10-03,55020,207,0,35,1579,56841
2020-10-04,53950,39,0,4,842,54835
2020-10-05,41983,39,0,13,663,42698
2020-10-06,38308,53,62,32,295,38750
2020-10-07,42146,57,0,70,380,42653
2020-10-08,48470,43,0,19,338,48870
2020-10-09,71179,34,0,66,417,71696
2020-10-10,57653,35,0,61,1780,59529
2020-10-11,61657,58,0,16,553,62284
2020-10-12,40884,32,0,36,386,41338
2020-10-13,38848,37,0,11,208,39104
2020-10-14,38732,32,0,37,355,39156
2020-10-15,44531,31,0,3,168,44733
2020-10-16,58269,32,0,65,540,58906
2020-10-17,56409,43,0,47,1369,57868
2020-10-18,56181,27,0,28,504,56740
2020-10-19,41001,44,0,28,248,41321
2020-10-20,34428,30,0,10,192,34660
2020-10-21,36472,23,0,55,339,36889
2020-10-22,40657,45,0,61,120,40883
2020-10-23,58458,52,0,35,575,59120
2020-10-24,45814,23,0,29,703,46569
2020-10-25,43770,35,0,24,246,44075
2020-10-26,38319,23,0,42,129,38513
2020-10-27,30736,25,0,8,5,30774
2020-10-28,33683,20,0,40,131,33874
2020-10-29,34658,25,0,2,37,34722
2020-10-30,44476,26,0,33,362,44897
2020-10-31,40541,35,0,44,158,40778
2020-11-01,41888,28,0,5,185,42106
2020-11-02,34487,22,0,2,178,34689
2020-11-03,28315,38,0,8,19,28380
2020-11-04,33013,20,0,36,138,33207
2020-11-05,32072,29,0,0,42,32143
2020-11-06,42631,25,0,12,174,42842
2020-11-07,30691,20,0,31,141,30883
2020-11-08,34708,28,0,24,10,34770
2020-11-09,28458,15,0,5,110,28588
2020-11-10,27779,28,0,0,8,27815
2020-11-11,29424,28,0,72,137,29661
2020-11-12,32184,29,0,0,20,32233
2020-11-13,43190,30,0,9,210,43439
2020-11-14,29213,25,0,36,81,29355
2020-11-15,35417,14,0,1,275,35707
2020-11-16,25898,28,0,28,144,26098
2020-11-17,23813,23,0,6,9,23851
2020-11-18,23614,19,0,18,190,23841
2020-11-19,26512,14,0,42,25,26593
2020-11-20,30260,43,0,34,145,30482
2020-11-21,22593,96,0,23,48,22760
2020-11-22,23297,27,0,8,119,23451
2020-11-23,24538,17,0,17,136,24708
2020-11-24,25652,41,0,4,0,25697
2020-11-25,25665,21,0,26,119,25831
2020-11-26,25896,38,0,55,24,26013
2020-11-27,31164,16,0,0,197,31377
2020-11-28,22986,8,0,20,44,23058
2020-11-29,23830,19,0,2,87,23938
2020-11-30,26318,39,0,97,131,26585
2020-12-01,22044,17,0,1,36,22098
2020-12-02,20695,9,0,11,156,20871
2020-12-03,21191,35,0,0,8,21234
2020-12-04,25992,26,0,0,166,26184
2020-12-05,18370,18,0,18,28,18434
2020-12-06,19991,8,0,0,63,20062
2020-12-07,22009,14,0,2,89,22114
2020-12-08,21723,21,0,0,2,21746
2020-12-09,22880,8,0,65,190,23143
2020-12-10,24652,9,0,0,14,24675
2020-12-11,29622,28,0,0,139,29789
2020-12-12,23865,25,0,22,51,23963
2020-12-13,23002,10,0,0,88,23100
2020-12-14,22411,13,0,0,85,22509
2020-12-15,24225,25,0,1,1,24252
2020-12-16,29349,32,0,19,95,29495
2020-12-17,35101,12,0,14,18,35145
2020-12-18,48175,13,0,0,125,48313
2020-12-19,63525,59,0,57,92,63733
2020-12-20,38211,34,0,1,151,38397
2020-12-21,30367,26,0,49,105,30547
2020-12-22,29292,35,0,25,20,29372
2020-12-23,50122,34,20,67,165,50408
2020-12-24,44081,7,0,37,3,44128
2020-12-25,28059,7,0,0,77,28143
2020-12-26,16598,17,0,0,28,16643
2020-12-27,18120,11,0,28,158,18317
2020-12-28,19769,7,0,0,66,19842
2020-12-29,22299,16,0,34,3,22352
2020-12-30,28922,14,0,21,64,29021
2020-12-31,23011,7,0,0,2,23020
2021-01-01,27413,6,0,0,0,27419
2021-01-02,41132,10,0,78,230,41450
2021-01-03,43213,46,0,12,151,43422
2021-01-04,35987,10,0,0,125,36122
2021-01-05,35077,14,0,3,28,35122
2021-01-06,31888,13,0,43,95,32039
2021-01-07,34117,28,0,0,81,34226
2021-01-08,42714,16,0,32,114,42876
2021-01-09,43729,17,0,8,41,43795
2021-01-10,50835,10,0,0,320,51165
2021-01-11,32160,12,0,22,113,32307
2021-01-12,25943,12,0,31,27,26013
2021-01-13,26417,11,0,132,118,26678
2021-01-14,24478,6,0,45,22,24551
2021-01-15,26679,9,0,106,185,26979
2021-01-16,24987,13,0,131,35,25166
2021-01-17,25389,10,0,48,109,25556
2021-01-18,21491,13,0,74,121,21699
2021-01-19,23376,4,0,8,11,23399
2021-01-20,23658,9,0,18,109,23794
2021-01-21,26658,14,0,0,0,26672
2021-01-22,27213,12,0,7,86,27318
2021-01-23,26788,7,0,17,13,26825
2021-01-24,28792,8,0,1,170,28971
2021-01-25,24646,5,0,0,120,24771
2021-01-26,23143,5,0,0,0,23148
2021-01-27,25880,16,0,19,159,26074
2021-01-28,27840,16,0,0,19,27875
2021-01-29,30957,12,0,0,141,31110
2021-01-30,26872,11,0,23,24,26930
2021-01-31,26505,5,0,2,147,26659
2021-02-01,22874,13,0,0,112,22999
2021-02-02,25126,4,0,0,0,25130
2021-02-03,25644,4,0,28,170,25846
2021-02-04,26570,28,0,2,9,26609
2021-02-05,33164,8,0,21,146,33339
2021-02-06,29126,10,0,36,18,29190
2021-02-07,27431,13,0,0,140,27584
2021-02-08,28588,3,0,0,124,28715
2021-02-09,25717,10,0,0,0,25727
2021-02-10,27766,9,0,22,116,27913
2021-02-11,29610,7,0,2,20,29639
2021-02-12,35079,8,0,0,222,35309
2021-02-13,29810,7,0,27,75,29919
2021-02-14,30147,6,0,12,220,30385
2021-02-15,26713,12,0,9,209,26943
2021-02-16,27512,9,0,1,2,27524
2021-02-17,27206,6,0,17,120,27349
2021-02-18,29011,12,0,20,29,29072
2021-02-19,40459,12,0,0,184,40655
2021-02-20,35159,13,0,25,41,35238
2021-02-21,39563,11,0,2,134,39710
2021-02-22,31668,7,0,0,149,31824
2021-02-23,27088,9,0,0,0,27097
2021-02-24,30546,18,0,37,165,30766
2021-02-25,32039,10,0,0,28,32077
2021-02-26,39149,16,0,0,218,39383
2021-02-27,34868,9,0,34,67,34978
2021-02-28,38091,12,0,2,176,38281
2021-03-01,31807,14,0,7,126,31954
2021-03-02,30302,12,0,0,28,30342
2021-03-03,30167,19,0,25,170,30381
2021-03-04,34597,9,0,0,22,34628
2021-03-05,34942,20,0,2,198,35162
2021-03-06,32205,15,0,29,79,32328
2021-03-07,37305,8,0,2,170,37485
2021-03-08,29111,7,0,0,190,29308
2021-03-09,27559,16,0,2,45,27622
2021-03-10,30641,9,0,15,218,30883
2021-03-11,24442,6,0,6,93,24547
2021-03-12,34482,17,0,6,258,34763
2021-03-13,23953,7,0,72,125,24157
2021-03-14,23549,15,0,4,250,23818
2021-03-15,23290,9,0,28,219,23546
2021-03-16,27549,7,0,22,61,27639
2021-03-17,27790,6,0,27,228,28051
2021-03-18,29061,15,0,0,109,29185
2021-03-19,37129,19,0,10,230,37388
2021-03-20,31613,16,0,90,104,31823
2021-03-21,31900,6,0,3,161,32070
2021-03-22,26725,9,0,0,211,26945
2021-03-23,25569,16,0,9,34,25628
2021-03-24,29706,14,0,27,224,29971
2021-03-25,31527,22,0,6,374,31929
2021-03-26,49180,20,0,13,203,49416
2021-03-27,50320,30,0,39,280,50669
2021-03-28,36482,12,0,30,408,36932
2021-03-29,26564,17,0,1,219,26801
2021-03-30,31091,19,0,58,71,31239
2021-03-31,39010,30,0,55,297,39392
2021-04-01,52143,22,0,10,432,52607
2021-04-02,50129,30,0,22,396,50577
2021-04-03,30774,12,0,35,724,31545
2021-04-04,31036,9,0,4,266,31315
2021-04-05,41562,6,0,0,487,42055
2021-04-06,33300,8,0,0,42,33350
2021-04-07,31171,12,0,25,194,31402
2021-04-08,31139,15,0,2,258,31414
2021-04-09,40596,3,0,4,179,40782
2021-04-10,41957,18,0,29,540,42544
2021-04-11,34596,16,0,13,392,35017
2021-04-12,25728,10,0,0,328,26066
2021-04-13,26356,17,0,0,229,26602
2021-04-14,29322,14,0,40,397,29773
2021-04-15,32281,23,0,17,424,32745
2021-04-16,42031,22,0,2,286,42341
2021-04-17,35623,13,0,36,322,35994
2021-04-18,34028,15,0,0,319,34362
2021-04-19,28643,14,0,2,363,29022
2021-04-20,27582,17,0,6,95,27700
2021-04-21,32242,15,0,60,185,32502
2021-04-22,33190,24,0,41,413,33668
2021-04-23,59457,14,0,8,364,59843
2021-04-24,53402,15,0,103,470,53990
2021-04-25,41817,13,0,29,484,42343
2021-04-26,32602,18,0,19,532,33171
2021-04-27,33263,16,0,12,65,33356
2021-04-28,39228,21,0,61,564,39874
2021-04-29,51244,28,0,11,391,51674
2021-04-30,66691,19,0,13,875,67598
2021-05-01,48217,14,0,59,1256,49546
2021-05-02,37896,16,0,0,770,38682
2021-05-03,41914,18,0,18,322,42272
2021-05-04,34611,15,0,55,63,34744
2021-05-05,38184,27,0,108,606,38925
2021-05-06,37744,23,0,47,519,38333
2021-05-07,58825,45,0,11,765,59646
2021-05-08,61044,33,0,83,1330,62490
2021-05-09,53297,14,0,24,846,54181
2021-05-10,36453,21,0,13,552,37039
2021-05-11,41614,24,0,67,26,41731
2021-05-12,60011,34,0,146,853,61044
2021-05-13,62067,39,0,65,882,63053
2021-05-14,53942,34,0,41,613,54630
2021-05-15,64747,36,0,122,1037,65942
2021-05-16,83466,22,0,24,1012,84524
2021-05-17,44825,12,0,12,606,45455
2021-05-18,39852,32,0,38,197,40119
2021-05-19,43823,35,0,50,596,44504
2021-05-20,51503,35,0,33,822,52393
2021-05-21,82324,47,0,29,1239,83639
2021-05-22,88280,25,0,101,2566,90972
2021-05-23,64885,33,0,50,1220,66188
2021-05-24,53443,16,0,35,948,54442
2021-05-25,45777,20,0,147,386,46330
2021-05-26,48944,39,0,101,738,49822
2021-05-27,53542,32,0,57,1288,54919
2021-05-28,74638,44,0,80,1705,76467
2021-05-29,83522,263,0,241,3033,87059
2021-05-30,66035,40,0,40,1502,67617
2021-05-31,46841,213,0,26,853,47933
2021-06-01,47223,47,0,55,1517,48842
2021-06-02,84133,208,108,618,1800,86867
2021-06-03,83741,46,216,519,2989,87511
2021-06-04,78377,43,130,1174,2563,82287
2021-06-05,97218,341,200,2328,4503,104590
2021-06-06,91380,33,606,2241,3218,97478
2021-06-07,56619,219,0,63,1637,58538
2021-06-08,53308,41,0,45,1700,55094
2021-06-09,59375,236,0,127,1665,61403
2021-06-10,74757,48,0,30,2999,77834
2021-06-11,107304,43,0,1271,3354,111972
2021-06-12,107580,370,0,225,6192,114367
2021-06-13,90633,35,0,144,3971,94783
2021-06-14,68380,378,0,837,2257,71852
2021-06-15,63167,41,0,221,2098,65527
2021-06-16,74353,339,0,324,2632,77648
2021-06-17,86990,31,0,77,3851,90949
2021-06-18,137545,63,8,1875,3973,143464
2021-06-19,147373,637,0,268,9133,157411
2021-06-20,122861,50,0,123,4884,127918
2021-06-21,84785,471,0,733,3280,89269
2021-06-22,74466,40,0,321,3273,78100
2021-06-23,94024,536,0,204,3755,98519
2021-06-24,156923,64,0,305,5315,162607
2021-06-25,157396,90,146,2041,5965,165638
2021-06-26,178418,694,0,1572,11175,191859
2021-06-27,142298,74,0,281,6838,149491
2021-06-28,93175,562,0,878,4591,99206
2021-06-29,81302,82,0,319,4823,86526
2021-06-30,99754,674,0,220,4709,105357
2021-07-01,138468,168,0,299,8810,147745
2021-07-02,191747,583,0,3413,8857,204600
2021-07-03,210246,920,0,2127,16953,230246
2021-07-04,188784,667,0,325,11279,201055
2021-07-05,128996,636,0,1079,8102,138813
2021-07-06,87043,637,0,881,6371,94932
2021-07-07,91444,922,0,359,7745,100470
2021-07-08,126484,566,236,674,8145,136105
2021-07-09,179445,691,0,2250,10791,193177
2021-07-10,242019,734,0,2821,15155,260729
2021-07-11,167886,644,241,740,12365,181876
2021-07-12,155814,728,0,1301,9193,167036
2021-07-13,122200,745,0,639,8820,132404
2021-07-14,138023,787,110,343,9083,148346
2021-07-15,147766,654,213,1267,10983,160883
2021-07-16,228190,816,0,1739,12680,243425
2021-07-17,261108,878,133,2321,20087,284527
2021-07-18,217115,745,0,1124,14903,233887
2021-07-19,184754,631,113,2566,12046,200110
2021-07-20,145534,781,0,1170,11411,158896
2021-07-21,144863,703,0,1349,11135,158050
2021-07-22,164029,593,229,1043,13257,179151
2021-07-23,252914,676,0,4025,14533,272148
2021-07-24,315229,930,0,2862,22878,341899
2021-07-25,266062,761,0,908,18865,286596
2021-07-26,178054,858,103,3036,10868,192919
2021-07-27,163540,689,0,1001,12463,177693
2021-07-28,152828,708,83,756,11269,165644
2021-07-29,187399,665,150,1118,13066,202398
2021-07-30,310780,1000,0,2848,15731,330359
2021-07-31,411478,911,0,3942,24310,440641
2021-08-01,342779,747,0,1385,19198,364109
2021-08-02,231901,776,0,4071,15621,252369
2021-08-03,179290,932,0,1631,11967,193820
2021-08-04,176061,1035,0,307,14175,191578
2021-08-05,219847,685,360,1841,14955,237688
2021-08-06,292467,943,58,5613,15733,314814
2021-08-07,349037,947,0,5786,20560,376330
2021-08-08,304035,838,0,2176,19824,326873
2021-08-09,257945,1250,202,4940,13883,278220
2021-08-10,194496,824,126,2119,13825,211390
2021-08-11,195223,816,70,1330,13619,211058
2021-08-12,230023,726,152,1776,15270,247947
2021-08-13,274673,845,59,6081,14376,296034
2021-08-14,379499,1039,0,5442,25767,411747
2021-08-15,309091,694,0,2158,19708,331651
2021-08-16,256109,830,109,3964,14968,275980
2021-08-17,185236,983,0,1367,12785,200371
2021-08-18,192203,714,119,757,13497,207290
2021-08-19,222328,736,191,1786,14942,239983
2021-08-20,268430,906,131,6019,14910,290396
2021-08-21,339195,915,2,3998,21512,365622
2021-08-22,291490,1047,181,1201,18686,312605
2021-08-23,234228,828,81,3418,11245,249800
2021-08-24,187812,790,86,1011,11920,201619
2021-08-25,180529,703,4,1007,11269,193512
2021-08-26,207368,582,353,1008,13511,222822
2021-08-27,243160,1420,66,6575,11992,263213
2021-08-28,270314,432,0,3640,19796,294182
2021-08-29,225092,531,0,1732,15073,242428
2021-08-30,185814,405,305,3825,9804,200153
2021-08-31,151466,689,92,702,10110,163059
2021-09-01,143911,563,124,227,11538,156363
2021-09-02,147517,178,345,1690,12479,162209
2021-09-03,191283,262,443,5663,12751,210402
2021-09-04,194327,659,131,3262,20618,218997
2021-09-05,182045,245,0,218,15274,197782
2021-09-06,137912,589,0,3972,9115,151588
2021-09-07,106727,211,208,1936,9564,118646
2021-09-08,109506,654,177,1154,8987,120478
2021-09-09,128055,142,336,779,11570,140882
2021-09-10,164175,347,372,6771,11246,182911
2021-09-11,176973,743,0,3486,21287,202489
2021-09-12,149640,156,54,829,11226,161905
2021-09-13,107095,503,124,4182,8684,120588
2021-09-14,87362,123,145,688,8659,96977
2021-09-15,93055,518,123,2756,8950,105402
2021-09-16,92410,139,830,632,8364,102375
2021-09-17,121064,153,216,5562,10283,137278
2021-09-18,119811,827,139,3063,19120,142960
2021-09-19,107960,140,0,765,10930,119795
2021-09-20,87212,190,89,2629,7172,97292
2021-09-21,70133,169,148,1156,7239,78845
2021-09-22,80177,301,62,997,6541,88078
2021-09-23,82506,164,253,1876,8600,93399
2021-09-24,122537,87,125,4321,9112,136182
2021-09-25,113197,465,363,3755,16828,134608
2021-09-26,99736,164,0,478,7895,108273
2021-09-27,65157,203,97,1330,5153,71940
