,Cestovni,Željeznički,Riječni,Pomorski,Zračni,UKUPNO
2013-01-01,23581,334,0,27,590,24532
2013-01-02,46762,687,0,26,1291,48766
2013-01-03,52199,694,0,63,973,53929
2013-01-04,55030,604,0,65,987,56686
2013-01-05,81207,636,0,1,1005,82849
2013-01-06,51806,664,0,119,1464,54053
2013-01-07,42417,525,0,0,1555,44497
2013-01-08,39574,514,0,4,1120,41212
2013-01-09,42015,410,0,8,1246,43679
2013-01-10,48294,342,0,88,990,49714
2013-01-11,48729,364,0,1,874,49968
2013-01-12,53323,318,0,3,816,54460
2013-01-13,38382,366,0,60,1125,39933
2013-01-14,33271,328,0,0,1184,34783
2013-01-15,36315,300,0,0,951,37566
2013-01-16,39406,314,0,0,1033,40753
2013-01-17,35126,307,0,86,778,36297
2013-01-18,38579,317,0,0,903,39799
2013-01-19,47190,329,0,6,719,48244
2013-01-20,35888,355,0,60,895,37198
2013-01-21,40266,340,0,0,1090,41696
2013-01-22,37813,332,0,0,1015,39160
2013-01-23,39106,336,0,44,968,40454
2013-01-24,37881,373,0,55,836,39145
2013-01-25,41377,332,0,1,1073,42783
2013-01-26,45961,408,0,0,840,47209
2013-01-27,38081,388,0,48,1030,39547
2013-01-28,39423,357,0,8,1020,40808
2013-01-29,37240,345,0,3,859,38447
2013-01-30,40261,381,0,11,901,41554
2013-01-31,44407,319,0,42,578,45346
2013-02-01,47797,374,0,0,757,48928
2013-02-02,52707,377,0,1,615,53700
2013-02-03,39579,421,0,48,1023,41071
2013-02-04,42258,369,0,12,1239,43878
2013-02-05,39331,372,0,1,916,40620
2013-02-06,36014,373,0,31,941,37359
2013-02-07,41303,303,0,93,770,42469
2013-02-08,1394692,365,0,1,780,1395838
2013-02-09,54102,357,0,0,556,55015
2013-02-10,36651,447,0,55,848,38001
2013-02-11,44582,288,0,2,1126,45998
2013-02-12,35796,357,0,0,1142,37295
2013-02-13,35591,306,0,4,966,36867
2013-02-14,37341,414,0,47,985,38787
2013-02-15,44310,350,0,29,924,45613
2013-02-16,55885,317,0,0,750,56952
2013-02-17,37792,304,0,75,1091,39262
2013-02-18,39808,290,0,10,1200,41308
2013-02-19,40576,322,0,21,1024,41943
2013-02-20,38394,312,0,40,953,39699
2013-02-21,38127,374,0,61,903,39465
2013-02-22,41568,409,0,0,1045,43022
2013-02-23,43265,346,0,7,696,44314
2013-02-24,37654,420,0,78,1077,39229
2013-02-25,40603,386,0,13,1167,42169
2013-02-26,38493,360,0,7,1034,39894
2013-02-27,39720,362,0,9,1008,41099
2013-02-28,43209,307,0,128,1146,44790
2013-03-01,49637,357,0,4,1166,51164
2013-03-02,57288,360,0,0,735,58383
2013-03-03,44256,340,0,40,1113,45749
2013-03-04,46845,267,0,6,1318,48436
2013-03-05,42235,296,0,4,1337,43872
2013-03-06,43212,234,0,15,1087,44548
2013-03-07,44609,325,0,53,997,45984
2013-03-08,53013,354,0,4,957,54328
2013-03-09,61104,286,0,1,777,62168
2013-03-10,39942,378,0,46,1134,41500
2013-03-11,44523,274,0,6,1185,45988
2013-03-12,43119,334,0,52,1144,44649
2013-03-13,41763,279,0,6,1202,43250
2013-03-14,39051,309,0,45,1081,40486
2013-03-15,47131,319,0,2,1096,48548
2013-03-16,62159,278,0,2,754,63193
2013-03-17,42880,407,0,85,979,44351
2013-03-18,43504,282,0,0,1387,45173
2013-03-19,42866,278,0,31,198,43373
2013-03-20,43589,285,0,45,1171,45090
2013-03-21,47246,453,0,174,45,47918
2013-03-22,49647,525,0,9,1246,51427
2013-03-23,65927,398,0,22,1275,67622
2013-03-24,46769,380,0,203,1635,48987
2013-03-25,41692,367,0,0,1360,43419
2013-03-26,41950,328,0,53,1043,43374
2013-03-27,54756,439,0,20,1154,56369
2013-03-28,56729,479,0,44,1975,59227
2013-03-29,58048,551,0,175,1375,60149
2013-03-30,54466,442,0,137,685,55730
2013-03-31,36004,231,0,125,734,37094
2013-04-01,52355,456,0,33,1375,54219
2013-04-02,47674,409,0,112,1976,50171
2013-04-03,42580,341,0,40,1420,44381
2013-04-04,48394,332,0,63,1434,50223
2013-04-05,53303,336,0,53,1220,54912
2013-04-06,62234,462,0,11,1143,63850
2013-04-07,49022,441,0,85,1707,51255
2013-04-08,43596,296,0,32,1604,45528
2013-04-09,47029,389,0,62,1382,48862
2013-04-10,46336,400,0,39,1324,48099
2013-04-11,47110,462,0,68,1342,48982
2013-04-12,53811,477,0,47,302,54637
2013-04-13,62969,402,0,12,1059,64442
2013-04-14,47242,638,0,56,1456,49392
2013-04-15,50562,451,15,33,1525,52586
2013-04-16,44054,317,0,68,1324,45763
2013-04-17,48122,352,2,80,1292,49848
2013-04-18,53634,363,0,62,1508,55567
2013-04-19,57352,418,1,51,1087,58909
2013-04-20,66144,307,0,57,1333,67841
2013-04-21,53144,433,0,98,1295,54970
2013-04-22,49631,371,0,47,1190,51239
2013-04-23,47837,338,0,43,1464,49682
2013-04-24,51119,266,0,18,1119,52522
2013-04-25,51124,445,0,42,1287,52898
2013-04-26,61038,480,0,54,1201,62773
2013-04-27,66477,633,0,10,1119,68239
2013-04-28,51438,398,0,86,1098,53020
2013-04-29,56852,421,0,29,1026,58328
2013-04-30,64412,492,0,32,1194,66130
2013-05-01,51570,472,0,61,1365,53468
2013-05-02,48102,382,0,53,980,49517
2013-05-03,58539,461,0,41,1037,60078
2013-05-04,68504,521,0,23,792,69840
2013-05-05,49321,431,0,107,1102,50961
2013-05-06,52982,425,0,16,1322,54745
2013-05-07,51974,361,30,63,1206,53634
2013-05-08,48012,367,2,34,921,49336
2013-05-09,57887,375,0,48,1066,59376
2013-05-10,58332,421,0,47,1064,59864
2013-05-11,71239,423,0,72,838,72572
2013-05-12,54956,440,0,67,1100,56563
2013-05-13,47162,450,0,41,1696,49349
2013-05-14,49945,396,0,65,1293,51699
2013-05-15,49961,393,0,75,1217,51646
2013-05-16,54756,408,0,33,1292,56489
2013-05-17,58509,431,0,44,857,59841
2013-05-18,68380,437,0,44,815,69676
2013-05-19,54852,549,0,78,1119,56598
2013-05-20,62816,548,0,73,1348,64785
2013-05-21,49022,484,0,73,1284,50863
2013-05-22,54000,581,0,63,1201,55845
2013-05-23,52524,495,0,43,1116,54178
2013-05-24,62575,542,0,131,937,64185
2013-05-25,66800,427,0,32,855,68114
2013-05-26,49833,411,0,80,1160,51484
2013-05-27,51520,411,0,46,1347,53324
2013-05-28,53442,483,0,87,1144,55156
2013-05-29,56839,434,0,94,1020,58387
2013-05-30,70931,301,0,25,1519,72776
2013-05-31,63377,393,0,81,983,64834
2013-06-01,64861,422,0,87,820,66190
2013-06-02,51038,498,0,69,1081,52686
2013-06-03,52072,419,0,79,1574,54144
2013-06-04,49489,458,0,83,1254,51284
2013-06-05,52208,419,0,53,1115,53795
2013-06-06,49587,475,0,61,290,50413
2013-06-07,61239,383,0,107,1192,62921
2013-06-08,67607,421,0,27,772,68827
2013-06-09,55126,433,0,86,1002,56647
2013-06-10,51021,460,0,48,1285,52814
2013-06-11,51063,439,0,56,1150,52708
2013-06-12,51815,444,0,138,1150,53547
2013-06-13,59147,479,0,57,878,60561
2013-06-14,65583,570,0,81,1017,67251
2013-06-15,69797,510,0,44,853,71204
2013-06-16,55853,411,0,118,1349,57731
2013-06-17,57006,460,0,49,1241,58756
2013-06-18,53095,540,0,75,1355,55065
2013-06-19,53696,542,0,94,1187,55519
2013-06-20,54503,447,0,83,1452,56485
2013-06-21,68790,607,0,167,1017,70581
2013-06-22,86671,648,0,61,1195,88575
2013-06-23,61115,566,0,199,938,62818
2013-06-24,65511,602,0,69,1420,67602
2013-06-25,69730,512,0,83,1245,71570
2013-06-26,54183,533,0,107,1045,55868
2013-06-27,56504,416,0,54,632,57606
2013-06-28,61638,480,0,141,860,63119
2013-06-29,71060,554,0,43,4000595,4072252
2013-06-30,56961,748,0,113,1120,58942
2013-07-01,53478,667,0,65,1473,55683
2013-07-02,52400,361,0,85,1702,54548
2013-07-03,53451,244,0,86,672,54453
2013-07-04,56126,323,0,74,783,57306
2013-07-05,63805,395,0,103,947,65250
2013-07-06,74630,265,0,48,700,75643
2013-07-07,58745,253,0,464,1361,60823
2013-07-08,62035,398,0,78,1070,63581
2013-07-09,53847,420,0,117,1038,55422
2013-07-10,56146,408,0,122,867,57543
2013-07-11,61533,342,0,105,893,62873
2013-07-12,64485,187,0,51,779,65502
2013-07-13,68762,378,0,79,832,70051
2013-07-14,61080,515,0,117,886,62598
2013-07-15,62031,320,0,57,1077,63485
2013-07-16,52968,346,0,95,1034,54443
2013-07-17,57005,349,0,118,987,58459
2013-07-18,65018,285,0,79,1047,66429
2013-07-19,66604,336,0,77,836,67853
2013-07-20,74459,443,0,87,906,75895
2013-07-21,58620,574,0,163,1100,60457
2013-07-22,65432,358,0,96,946,66832
2013-07-23,54150,232,0,102,904,55388
2013-07-24,56702,358,0,151,894,58105
2013-07-25,62537,466,0,111,1073,64187
2013-07-26,69241,616,0,96,1348,71301
2013-07-27,65837,452,0,64,792,67145
2013-07-28,60737,375,0,218,978,62308
2013-07-29,59945,417,0,108,1110,61580
2013-07-30,59917,464,0,136,1179,61696
2013-07-31,56066,369,0,77,807,57319
2013-08-01,66118,500,0,121,864,67603
2013-08-02,72407,438,0,135,1038,74018
2013-08-03,77196,583,0,103,752,78634
2013-08-04,63628,303,0,194,864,64989
2013-08-05,72806,446,0,107,832,74191
2013-08-06,59076,406,0,108,1027,60617
2013-08-07,61145,378,0,147,1066,62736
2013-08-08,62178,399,0,106,938,63621
2013-08-09,63917,423,0,51,631,65022
2013-08-10,78874,574,0,84,958,80490
2013-08-11,63497,652,0,165,927,65241
2013-08-12,61542,523,0,91,897,63053
2013-08-13,62944,365,0,86,780,64175
2013-08-14,74006,577,0,74,1045,75702
2013-08-15,70299,669,0,86,1627,72681
2013-08-16,71323,397,0,103,793,72616
2013-08-17,77671,527,0,102,725,79025
2013-08-18,75581,393,0,609,1123,77706
2013-08-19,61355,397,0,67,1109,62928
2013-08-20,64010,406,0,84,775,65275
2013-08-21,61521,338,0,125,1033,63017
2013-08-22,63464,383,0,284,1120,65251
2013-08-23,66331,425,0,99,846,67701
2013-08-24,69668,364,0,121,665,70818
2013-08-25,59266,275,0,202,1021,60764
2013-08-26,62758,328,0,73,1428,64587
2013-08-27,58615,594,0,142,1270,60621
2013-08-28,58955,320,0,75,914,60264
2013-08-29,61298,423,1,105,1111,62938
2013-08-30,63627,562,0,127,1146,65462
2013-08-31,75172,485,0,101,725,76483
2013-09-01,54500,391,0,193,851,55935
2013-09-02,60695,339,0,73,1144,62251
2013-09-03,59027,335,1,109,1026,60498
2013-09-04,54218,365,0,95,837,55515
2013-09-05,62955,268,0,130,843,64196
2013-09-06,62014,318,0,127,977,63436
2013-09-07,81790,457,0,66,1269,83582
2013-09-08,56243,514,0,119,1134,58010
2013-09-09,55463,355,0,76,1401,57295
2013-09-10,54780,288,0,112,877,56057
2013-09-11,57081,321,0,83,818,58303
2013-09-12,57228,298,0,74,1193,58793
2013-09-13,66103,529,0,68,955,67655
2013-09-14,77530,406,0,100,676,78712
2013-09-15,63872,363,0,99,673,65007
2013-09-16,56082,287,0,65,1199,57633
2013-09-17,56158,322,0,65,978,57523
2013-09-18,54313,318,0,111,1318,56060
2013-09-19,64208,334,0,105,738,65385
2013-09-20,65293,272,0,89,1264,66918
2013-09-21,74045,375,0,72,1205,75697
2013-09-22,59320,416,0,120,1056,60912
2013-09-23,61086,399,0,134,1174,62793
2013-09-24,50166,398,0,145,884,51593
2013-09-25,51451,354,0,148,283,52236
2013-09-26,62237,324,0,65,751,63377
2013-09-27,64006,380,0,98,910,65394
2013-09-28,67878,218,0,156,1112,69364
2013-09-29,60104,304,0,108,764,61280
2013-09-30,54032,283,0,38,870,55223
2013-10-01,56651,292,0,74,1346,58363
2013-10-02,54472,263,0,109,256,55100
2013-10-03,60863,274,0,117,1369,62623
2013-10-04,65555,372,0,66,1096,67089
2013-10-05,78650,296,0,146,1256,80348
2013-10-06,60661,296,0,1177,965,63099
2013-10-07,61381,284,0,133,929,62727
2013-10-08,77242,286,0,31,869,78428
2013-10-09,53062,293,0,88,1062,54505
2013-10-10,57627,306,0,138,1137,59208
2013-10-11,67870,277,0,84,902,69133
2013-10-12,75204,372,0,181,765,76522
2013-10-13,59284,411,0,123,1114,60932
2013-10-14,54756,334,0,75,959,56124
2013-10-15,53860,250,0,120,1503,55733
2013-10-16,57210,309,0,44,829,58392
2013-10-17,58844,331,0,114,1101,60390
2013-10-18,62961,282,0,68,787,64098
2013-10-19,71391,340,0,19,923,72673
2013-10-20,56468,359,0,112,794,57733
2013-10-21,53234,253,0,14,1251,54752
2013-10-22,53000,212,0,69,920,54201
2013-10-23,50591,267,0,36,1100,51994
2013-10-24,53067,239,0,103,1054,54463
2013-10-25,63601,316,0,29,1245,65191
2013-10-26,67578,352,0,44,717,68691
2013-10-27,57158,443,0,138,667,58406
2013-10-28,52879,258,0,19,837,53993
2013-10-29,55917,348,0,49,834,57148
2013-10-30,64286,373,0,10,791,65460
2013-10-31,77168,565,0,134,847,78714
2013-11-01,87390,555,0,27,1131,89103
2013-11-02,74517,294,0,5,593,75409
2013-11-03,55373,395,0,140,880,56788
2013-11-04,55399,293,0,4,928,56624
2013-11-05,49828,297,0,3,1027,51155
2013-11-06,51334,234,0,27,621,52216
2013-11-07,54830,218,0,82,626,55756
2013-11-08,66016,303,0,11,745,67075
2013-11-09,60321,233,0,1,529,61084
2013-11-10,51999,320,0,79,748,53146
2013-11-11,47560,281,0,0,912,48753
2013-11-12,48625,177,0,33,776,49611
2013-11-13,51554,275,0,0,735,52564
2013-11-14,54777,230,0,80,696,55783
2013-11-15,58763,214,0,2,929,59908
2013-11-16,62390,243,0,29,469,63131
2013-11-17,49521,267,0,153,868,50809
2013-11-18,50103,302,0,5,1217,51627
2013-11-19,52095,261,0,0,630,52986
2013-11-20,48197,259,0,42,46,48544
2013-11-21,50565,243,0,32,135,50975
2013-11-22,58081,342,0,4,260,58687
2013-11-23,59733,267,0,5,1020,61025
2013-11-24,49154,275,0,163,1041,50633
2013-11-25,49262,265,0,0,933,50460
2013-11-26,48247,267,0,0,852,49366
2013-11-27,45797,179,0,2,1121,47099
2013-11-28,48679,213,0,147,630,49669
2013-11-29,56952,366,0,17,734,58069
2013-11-30,59422,322,0,1,780,60525
2013-12-01,43629,316,0,101,623,44669
2013-12-02,47892,271,0,0,696,48859
2013-12-03,47207,216,0,10,480,47913
2013-12-04,44001,209,3396,53,548,48207
2013-12-05,1101408,272,0,63,507,1102250
2013-12-06,54854,281,0,0,395,55530
2013-12-07,60418,252,0,0,549,61219
2013-12-08,48428,442,0,103,828,49801
2013-12-09,48879,157,0,0,823,49859
2013-12-10,47186,292,0,74,1040,48592
2013-12-11,51594,222,0,12,893,52721
2013-12-12,54253,286,0,73,492,55104
2013-12-13,54690,254,0,0,1133,56077
2013-12-14,69231,200,0,5,626,70062
2013-12-15,47287,282,0,126,644,48339
2013-12-16,47934,225,0,11,537,48707
2013-12-17,50847,198,0,8,248,51301
2013-12-18,50254,264,0,72,613,51203
2013-12-19,57309,302,0,59,777,58447
2013-12-20,60256,337,0,2,472,61067
2013-12-21,72864,278,0,1,662,73805
2013-12-22,47375,299,0,63,871,48608
2013-12-23,61106,375,0,4,812,62297
2013-12-24,52671,281,0,2,374,53328
2013-12-25,31730,141,0,0,191,32062
2013-12-26,48175,292,0,33,68,48568
2013-12-27,60963,587,0,0,865,62415
2013-12-28,60023,504,0,119,1116,61762
2013-12-29,46818,675,0,55,893,48441
2013-12-30,67095,918,0,155,551,68719
2013-12-31,49155,443,0,0,394,49992
2014-01-01,28845,428,0,0,424,29697
2014-01-02,55749,260,0,61,522,56592
2014-01-03,60378,528,0,41,958,61905
2014-01-04,89908,459,0,1,902,91270
2014-01-05,54470,525,0,121,1060,56176
2014-01-06,52547,229,0,3,1215,53994
2014-01-07,45110,182,0,2,951,46245
2014-01-08,52924,235,0,15,907,54081
2014-01-09,49598,250,0,106,283,50237
2014-01-10,55454,180,0,4,795,56433
2014-01-11,62872,325,0,0,754,63951
2014-01-12,45543,452,0,92,895,46982
2014-01-13,46285,173,0,2,707,47167
2014-01-14,48029,179,0,0,684,48892
2014-01-15,45585,281,0,13,924,46803
2014-01-16,49674,279,0,55,464,50472
2014-01-17,51353,290,0,2,537,52182
2014-01-18,61219,256,0,0,568,62043
2014-01-19,41573,303,0,57,822,42755
2014-01-20,47937,235,0,7,620,48799
2014-01-21,48436,187,0,18,765,49406
2014-01-22,48216,240,0,7,559,49022
2014-01-23,45986,207,0,34,491,46718
2014-01-24,47939,231,0,0,408,48578
2014-01-25,44631,221,0,0,613,45465
2014-01-26,37241,250,0,91,729,38311
2014-01-27,42743,254,0,11,319,43327
2014-01-28,40382,147,0,0,713,41242
2014-01-29,39008,170,0,30,885,40093
2014-01-30,43253,202,0,50,448,43953
2014-01-31,45787,357,0,2,568,46714
2014-02-01,49104,268,0,0,691,50063
2014-02-02,33614,119,0,52,735,34520
2014-02-03,43328,197,0,0,767,44292
2014-02-04,39747,200,0,0,674,40621
2014-02-05,45334,279,0,23,750,46386
2014-02-06,44546,171,0,88,472,45277
2014-02-07,49989,139,0,0,637,50765
2014-02-08,50643,219,0,0,737,51599
2014-02-09,42464,223,0,99,892,43678
2014-02-10,47169,200,0,1,655,48025
2014-02-11,48636,190,0,1,566,49393
2014-02-12,48488,264,0,54,784,49590
2014-02-13,50179,188,0,61,893,51321
2014-02-14,54197,304,0,2,715,55218
2014-02-15,62808,254,0,1,504,63567
2014-02-16,47872,195,0,92,510,48669
2014-02-17,47144,240,0,0,785,48169
2014-02-18,47123,212,0,5,575,47915
2014-02-19,49100,179,0,4,781,50064
2014-02-20,50774,264,0,79,603,51720
2014-02-21,52285,274,0,57,695,53311
2014-02-22,60745,311,0,1,511,61568
2014-02-23,49968,178,0,49,770,50965
2014-02-24,48468,211,0,1,880,49560
2014-02-25,44246,286,0,20,755,45307
2014-02-26,46505,222,0,34,598,47359
2014-02-27,47321,227,0,74,937,48559
2014-02-28,56875,263,0,5,622,57765
2014-03-01,75184,267,0,0,639,76090
2014-03-02,50063,359,0,50,981,51453
2014-03-03,53552,254,0,9,704,54519
2014-03-04,43158,193,0,0,844,44195
2014-03-05,46462,238,0,10,1141,47851
2014-03-06,51961,264,0,41,739,53005
2014-03-07,58291,174,0,35,709,59209
2014-03-08,65513,283,0,0,727,66523
2014-03-09,49879,225,0,59,1041,51204
2014-03-10,50829,168,0,0,1134,52131
2014-03-11,48851,172,0,0,1205,50228
2014-03-12,48404,258,0,42,941,49645
2014-03-13,51515,321,0,75,51,51962
2014-03-14,57912,304,0,9,810,59035
2014-03-15,66552,171,0,1,531,67255
2014-03-16,56601,203,0,46,612,57462
2014-03-17,50609,268,0,0,1189,52066
2014-03-18,49990,234,0,50,694,50968
2014-03-19,53206,199,0,13,974,54392
2014-03-20,53555,218,0,176,626,54575
2014-03-21,57920,262,0,4,652,58838
2014-03-22,64631,242,0,2,599,65474
2014-03-23,52953,307,0,171,987,54418
2014-03-24,51686,296,0,1,983,52966
2014-03-25,49926,255,0,48,976,51205
2014-03-26,52373,168,0,32,722,53295
2014-03-27,48186,200,0,49,913,49348
2014-03-28,57708,184,0,9,506,58407
2014-03-29,64997,173,0,8,790,65968
2014-03-30,55284,315,0,55,777,56431
2014-03-31,51867,186,0,16,778,52847
2014-04-01,52133,218,0,58,1156,53565
2014-04-02,49165,255,0,15,836,50271
2014-04-03,60073,314,0,81,695,61163
2014-04-04,57953,243,0,2,680,58878
2014-04-05,68092,193,1,2,1033,69321
2014-04-06,53540,254,0,54,874,54722
2014-04-07,56032,243,0,8,1197,57480
2014-04-08,51175,232,0,34,1070,52511
2014-04-09,56260,215,0,45,655,57175
2014-04-10,55272,290,0,104,872,56538
2014-04-11,64175,342,0,29,1020,65566
2014-04-12,75417,284,0,12,1229,76942
2014-04-13,60985,275,0,374,535,62169
2014-04-14,56882,247,0,34,1188,58351
2014-04-15,63632,177,0,72,1077,64958
2014-04-16,64656,322,0,5,192,65175
2014-04-17,71022,213,0,83,1613,72931
2014-04-18,67311,338,0,96,840,68585
2014-04-19,69356,302,0,73,924,70655
2014-04-20,43933,301,0,141,563,44938
2014-04-21,59961,335,0,14,1252,61562
2014-04-22,59499,266,0,134,1754,61653
2014-04-23,58382,340,0,39,810,59571
2014-04-24,62188,236,0,135,1264,63823
2014-04-25,68666,307,0,54,1064,70091
2014-04-26,86070,299,0,22,1040,87431
2014-04-27,100803,315,0,133,1087,102338
2014-04-28,60205,289,0,30,990,61514
2014-04-29,60594,283,0,118,1227,62222
2014-04-30,65480,385,0,48,511,66424
2014-05-01,56505,389,0,74,2274,59242
2014-05-02,66941,334,0,29,1149,68453
2014-05-03,70226,325,0,33,1080,71664
2014-05-04,59692,295,0,97,874,60958
2014-05-05,57635,225,0,33,1211,59104
2014-05-06,55079,195,0,65,1571,56910
2014-05-07,57849,247,0,70,1062,59228
2014-05-08,56263,306,0,31,368,56968
2014-05-09,66003,211,0,66,891,67171
2014-05-10,72260,274,0,4,1361,73899
2014-05-11,56802,263,0,76,1181,58322
2014-05-12,55971,209,0,15,332,56527
2014-05-13,59199,297,0,66,1265,60827
2014-05-14,57493,329,0,30,832,58684
2014-05-15,55019,222,0,57,1165,56463
2014-05-16,56540,294,0,93,1235,58162
2014-05-17,69269,275,0,42,710,70296
2014-05-18,50224,244,0,58,790,51316
2014-05-19,51748,252,0,50,1098,53148
2014-05-20,46352,232,0,44,1108,47736
2014-05-21,52558,196,0,74,896,53724
2014-05-22,52361,317,0,44,810,53532
2014-05-23,58601,220,0,68,901,59790
2014-05-24,63405,318,0,16,873,64612
2014-05-25,59236,186,0,112,982,60516
2014-05-26,54845,170,0,10,1033,56058
2014-05-27,53443,189,0,72,1443,55147
2014-05-28,51150,195,0,71,672,52088
2014-05-29,53891,196,0,56,904,55047
2014-05-30,61929,204,0,70,857,63060
2014-05-31,67509,217,0,56,916,68698
2014-06-01,57427,350,0,37,959,58773
2014-06-02,60290,291,0,80,810,61471
2014-06-03,52897,294,0,73,369,53633
2014-06-04,56595,251,0,73,842,57761
2014-06-05,55349,344,0,155,781,56629
2014-06-06,65457,309,0,43,868,66677
2014-06-07,68996,227,2,16,1297,70538
2014-06-08,56984,283,0,70,859,58196
2014-06-09,56319,323,0,51,717,57410
2014-06-10,57712,236,0,66,1427,59441
2014-06-11,53614,344,0,75,830,54863
2014-06-12,56458,252,0,87,819,57616
2014-06-13,56637,339,0,39,1136,58151
2014-06-14,72698,279,0,36,1221,74234
2014-06-15,59208,515,0,94,1116,60933
2014-06-16,64134,328,0,33,1272,65767
2014-06-17,54351,453,0,96,861,55761
2014-06-18,63071,247,0,122,933,64373
2014-06-19,74810,334,0,96,1042,76282
2014-06-20,64912,295,0,94,1061,66362
2014-06-21,72568,350,0,51,1629,74598
2014-06-22,64849,424,0,104,1068,66445
2014-06-23,58286,256,0,30,1244,59816
2014-06-24,62797,349,0,103,1158,64407
2014-06-25,65691,290,0,63,1445,67489
2014-06-26,65300,458,0,93,1204,67055
2014-06-27,66291,439,0,59,1234,68023
2014-06-28,71694,352,0,63,1544,73653
2014-06-29,60782,279,0,106,976,62143
2014-06-30,61786,274,0,31,1404,63495
2014-07-01,56934,349,0,80,1093,58456
2014-07-02,59596,449,0,93,1039,61177
2014-07-03,64792,281,0,66,1139,66278
2014-07-04,68671,460,0,67,947,70145
2014-07-05,75870,360,0,30,1087,77347
2014-07-06,65738,397,0,118,1201,67454
2014-07-07,67888,286,0,61,992,69227
2014-07-08,66834,354,0,86,1135,68409
2014-07-09,63578,290,0,91,1258,65217
2014-07-10,68929,473,0,71,1173,70646
2014-07-11,69395,376,0,60,1015,70846
2014-07-12,76653,563,0,52,944,78212
2014-07-13,59080,392,0,227,1062,60761
2014-07-14,62820,347,1,47,1236,64451
2014-07-15,66202,332,2,72,1545,68153
2014-07-16,67980,461,0,121,1270,69832
2014-07-17,66855,356,4,65,1347,68627
2014-07-18,73844,415,0,135,1197,75591
2014-07-19,81381,421,0,51,1398,83251
2014-07-20,70659,483,0,92,1075,72309
2014-07-21,72559,431,0,51,1042,74083
2014-07-22,58971,389,0,62,1036,60458
2014-07-23,61816,366,0,128,1159,63469
2014-07-24,67763,382,0,157,1061,69363
2014-07-25,74817,334,0,85,827,76063
2014-07-26,74700,432,0,64,944,76140
2014-07-27,65369,560,0,103,1058,67090
2014-07-28,66187,297,0,66,979,67529
2014-07-29,66759,381,0,59,1053,68252
2014-07-30,62968,369,0,86,1164,64587
2014-07-31,69958,498,0,108,1329,71893
2014-08-01,76875,497,0,129,1333,78834
2014-08-02,132959,419,0,77,965,134420
2014-08-03,66262,537,0,126,1272,68197
2014-08-04,65677,491,0,37,978,67183
2014-08-05,74027,430,0,113,1059,75629
2014-08-06,69743,311,0,120,1121,71295
2014-08-07,63348,354,0,147,980,64829
2014-08-08,71889,344,0,125,862,73220
2014-08-09,81753,421,0,75,1196,83445
2014-08-10,70274,329,0,109,1195,71907
2014-08-11,72913,412,0,53,1230,74608
2014-08-12,63847,353,0,108,1166,65474
2014-08-13,70128,475,0,143,1053,71799
2014-08-14,85751,446,0,55,1529,87781
2014-08-15,82927,387,0,105,985,84404
2014-08-16,77458,411,0,51,1135,79055
2014-08-17,72238,579,0,159,1109,74085
2014-08-18,74114,281,0,77,1282,75754
2014-08-19,63841,374,0,89,874,65178
2014-08-20,64063,370,0,162,1467,66062
2014-08-21,77166,449,0,69,954,78638
2014-08-22,67203,283,0,141,1050,68677
2014-08-23,78924,522,0,54,1058,80558
2014-08-24,64844,544,0,250,1167,66805
2014-08-25,69350,413,0,82,1359,71204
2014-08-26,62374,335,0,180,1405,64294
2014-08-27,62264,375,0,100,1255,63994
2014-08-28,68152,379,0,179,1877,70587
2014-08-29,73905,396,0,86,1004,75391
2014-08-30,75054,451,0,66,1044,76615
2014-08-31,63366,451,0,85,1287,65189
2014-09-01,59766,444,0,86,1744,62040
2014-09-02,69540,333,0,74,1085,71032
2014-09-03,65275,354,0,60,1058,66747
2014-09-04,63265,294,0,85,1012,64656
2014-09-05,69022,296,0,143,950,70411
2014-09-06,82312,336,0,58,1187,83893
2014-09-07,61208,407,0,62,943,62620
2014-09-08,60974,338,0,67,1248,62627
2014-09-09,57480,286,0,78,1060,58904
2014-09-10,61746,336,0,135,830,63047
2014-09-11,67195,325,0,49,969,68538
2014-09-12,65768,397,0,90,1050,67305
2014-09-13,72758,347,0,41,883,74029
2014-09-14,70135,339,0,88,913,71475
2014-09-15,62572,333,0,50,1003,63958
2014-09-16,55661,281,0,78,988,57008
2014-09-17,56156,295,0,148,805,57404
2014-09-18,63531,288,0,45,711,64575
2014-09-19,67123,317,0,95,1112,68647
2014-09-20,76928,316,0,70,1481,78795
2014-09-21,58206,358,0,91,1092,59747
2014-09-22,60821,289,0,60,1065,62235
2014-09-23,56477,277,0,71,1065,57890
2014-09-24,63308,254,0,118,1273,64953
2014-09-25,59177,279,0,67,646,60169
2014-09-26,64588,329,0,252,1066,66235
2014-09-27,77877,321,0,66,1332,79596
2014-09-28,64286,354,0,143,1077,65860
2014-09-29,57493,237,0,10,1062,58802
2014-09-30,57388,261,0,75,607,58331
2014-10-01,58036,465,0,122,518,59141
2014-10-02,62438,219,0,134,934,63725
2014-10-03,64916,396,0,43,931,66286
2014-10-04,77108,302,0,264,1194,78868
2014-10-05,58847,271,0,86,1118,60322
2014-10-06,60533,306,0,32,1362,62233
2014-10-07,59465,219,0,73,789,60546
2014-10-08,79789,288,0,56,1204,81337
2014-10-09,60058,293,1,115,1501,61968
2014-10-10,69995,309,0,28,1072,71404
2014-10-11,75496,234,0,195,1191,77116
