,Cestovni,Željeznički,Riječni,Pomorski,Zračni,UKUPNO
2019-02-08,51465,51,0,8,718,52242
2019-02-09,57552,42,0,35,503,58132
2019-02-10,51023,85,0,3,711,51822
2019-02-11,44816,86,0,1,468,45371
2019-02-12,43387,85,0,1,580,44053
2019-02-13,44675,52,0,44,435,45206
2019-02-14,50842,50,0,0,745,51637
2019-02-15,55279,92,0,22,731,56124
2019-02-16,63596,83,0,45,608,64332
2019-02-17,56420,98,0,13,888,57419
2019-02-18,46876,77,0,48,557,47558
2019-02-19,42560,77,0,27,585,43249
2019-02-20,46540,81,0,54,484,47159
2019-02-21,49918,84,0,13,607,50622
2019-02-22,49870,94,0,28,578,50570
2019-02-23,54977,67,0,35,691,55770
2019-02-24,52587,95,0,0,756,53438
2019-02-25,43569,78,0,2,664,44313
2019-02-26,42766,57,0,6,560,43389
2019-02-27,45566,86,0,61,512,46225
2019-02-28,53245,70,0,3,679,53997
2019-03-01,60243,84,0,8,724,61059
2019-03-02,60932,83,0,70,542,61627
2019-03-03,55869,92,0,7,675,56643
2019-03-04,48847,71,0,31,549,49498
2019-03-05,48741,78,0,21,606,49446
2019-03-06,47009,72,0,167,459,47707
2019-03-07,49671,94,0,5,690,50460
2019-03-08,59671,98,0,0,660,60429
2019-03-09,64839,71,0,56,556,65522
2019-03-10,59957,739,0,2,614,61312
2019-03-11,46478,121,0,16,575,47190
2019-03-12,46190,48,0,6,660,46904
2019-03-13,48091,61,0,55,460,48667
2019-03-14,49959,102,0,15,560,50636
2019-03-15,60491,71,0,7,680,61249
2019-03-16,66566,80,0,61,517,67224
2019-03-17,59198,100,0,3,837,60138
2019-03-18,48764,80,0,18,525,49387
2019-03-19,46842,77,0,1,933,47853
2019-03-20,49252,68,0,29,447,49796
2019-03-21,50779,74,0,15,522,51390
2019-03-22,61762,67,0,8,710,62547
2019-03-23,60508,61,0,114,567,61250
2019-03-24,61420,102,0,4,655,62181
2019-03-25,50270,120,0,9,488,50887
2019-03-26,44643,74,0,7,598,45322
2019-03-27,46771,54,0,51,501,47377
2019-03-28,51509,52,0,7,539,52107
2019-03-29,58962,87,0,13,658,59720
2019-03-30,60974,81,0,68,491,61614
2019-03-31,57969,84,0,5,1113,59171
2019-04-01,50076,70,1,38,1384,51569
2019-04-02,47203,102,0,23,1134,48462
2019-04-03,51443,69,11,13,1005,52541
2019-04-04,51499,49,0,38,907,52493
2019-04-05,57353,138,0,9,1024,58524
2019-04-06,66203,98,0,106,1353,67760
2019-04-07,60854,91,1,5,1208,62159
2019-04-08,47587,109,0,13,1727,49436
2019-04-09,48431,103,1,34,1423,49992
2019-04-10,51761,88,0,26,1120,52995
2019-04-11,56045,83,5,42,1051,57226
2019-04-12,60474,90,0,1,1208,61773
2019-04-13,70575,143,0,137,1177,72032
2019-04-14,68731,112,0,1,1327,70171
2019-04-15,59336,68,0,21,1368,60793
2019-04-16,56383,69,0,135,1326,57913
2019-04-17,61603,118,0,72,1162,62955
2019-04-18,86707,143,0,104,1179,88133
2019-04-19,93710,208,0,23,1091,95032
2019-04-20,62836,113,0,170,1320,64439
2019-04-21,49114,100,0,8,1087,50309
2019-04-22,85860,108,0,2,1830,87800
2019-04-23,66461,109,0,67,1689,68326
2019-04-24,60706,111,0,14,1380,62211
2019-04-25,63954,119,0,82,1495,65650
2019-04-26,71446,125,0,194,1397,73162
2019-04-27,77877,143,0,214,1792,80026
2019-04-28,63091,156,0,11,1951,65209
2019-04-29,57561,105,0,20,1804,59490
2019-04-30,68805,135,0,135,1610,70685
2019-05-01,57085,150,0,47,1201,58483
2019-05-02,52951,130,0,74,952,54107
2019-05-03,61350,115,1,62,1047,62575
2019-05-04,70329,99,0,80,1721,72229
2019-05-05,62909,79,0,2,1829,64819
2019-05-06,57432,66,0,8,1278,58784
2019-05-07,51627,109,24,57,1231,53048
2019-05-08,54960,102,0,25,1058,56145
2019-05-09,59070,75,0,57,2428,61630
2019-05-10,65321,111,0,131,1149,66712
2019-05-11,63529,166,0,71,1611,65377
2019-05-12,58605,368,0,17,1408,60398
2019-05-13,53868,93,0,0,1316,55277
2019-05-14,50165,57,0,55,1367,51644
2019-05-15,52468,74,0,35,996,53573
2019-05-16,56132,83,0,65,1027,57307
2019-05-17,63321,136,0,26,1081,64564
2019-05-18,65352,132,0,66,1375,66925
2019-05-19,59444,95,0,12,1565,61116
2019-05-20,55829,81,0,7,1734,57651
2019-05-21,53927,82,0,53,1490,55552
2019-05-22,52585,65,0,29,1057,53736
2019-05-23,53797,81,0,59,991,54928
2019-05-24,64677,136,0,42,968,65823
2019-05-25,66017,98,0,50,1218,67383
2019-05-26,55666,93,0,76,1092,56927
2019-05-27,51858,105,0,10,1131,53104
2019-05-28,52497,93,1,107,1144,53842
2019-05-29,56051,109,0,4,845,57009
2019-05-30,68330,114,4,57,838,69343
2019-05-31,62621,97,1,49,1083,63851
2019-06-01,70592,101,1,70,960,71724
2019-06-02,65239,117,0,18,1434,66808
2019-06-03,58154,85,0,7,1192,59438
2019-06-04,57538,73,0,64,1120,58795
2019-06-05,57541,89,0,43,1116,58789
2019-06-06,67459,181,1,67,1030,68738
2019-06-07,72111,131,0,43,988,73273
2019-06-08,86125,94,0,123,1136,87478
2019-06-09,74453,208,0,44,1129,75834
2019-06-10,62205,175,0,40,1115,63535
2019-06-11,56165,109,0,54,942,57270
2019-06-12,65042,77,8,71,1063,66261
2019-06-13,62195,107,0,91,1047,63440
2019-06-14,72741,109,0,43,1158,74051
2019-06-15,80916,169,0,110,1015,82210
2019-06-16,69459,112,42,46,1318,70977
2019-06-17,65215,154,0,38,1030,66437
2019-06-18,66233,155,0,70,1434,67892
2019-06-19,70896,103,0,50,1172,72221
2019-06-20,89507,180,0,124,1326,91137
2019-06-21,73334,170,0,69,934,74507
2019-06-22,82402,126,0,108,1158,83794
2019-06-23,82800,219,0,78,2011,85108
2019-06-24,79834,194,1,106,1735,81870
2019-06-25,77446,232,1,213,2517,80409
2019-06-26,64598,170,0,92,1522,66382
2019-06-27,67663,139,0,91,1369,69262
2019-06-28,76141,130,0,48,1440,77759
2019-06-29,92849,189,1,138,1362,94539
2019-06-30,72870,227,0,62,1857,75016
2019-07-01,71744,140,0,28,1288,73200
2019-07-02,63806,171,1,101,1514,65593
2019-07-03,66534,134,0,75,1163,67906
2019-07-04,66977,167,0,71,1521,68736
2019-07-05,79925,139,0,68,1031,81163
2019-07-06,89136,115,12,95,1349,90707
2019-07-07,75139,120,0,90,1703,77052
2019-07-08,67153,339,0,132,1201,68825
2019-07-09,65637,253,0,73,1202,67165
2019-07-10,72301,154,1,7,1353,73816
2019-07-11,65846,188,0,75,1127,67236
2019-07-12,81266,172,0,102,1221,82761
2019-07-13,85611,205,0,107,1179,87102
2019-07-14,82382,205,0,102,1543,84232
2019-07-15,74261,241,0,36,1081,75619
2019-07-16,67334,220,1,124,1293,68972
2019-07-17,73760,157,0,55,1066,75038
2019-07-18,81491,273,0,92,1458,83314
2019-07-19,84085,274,0,102,1190,85651
2019-07-20,106668,205,1,108,1281,108263
2019-07-21,98910,338,0,31,1462,100741
2019-07-22,80064,238,0,55,1002,81359
2019-07-23,67899,138,0,71,1266,69374
2019-07-24,69341,173,0,65,1234,70813
2019-07-25,75684,225,0,101,1553,77563
2019-07-26,90043,260,0,72,1479,91854
2019-07-27,88819,126,0,145,1160,90250
2019-07-28,79605,356,0,29,1652,81642
2019-07-29,88020,142,0,50,1240,89452
2019-07-30,78029,224,0,89,1373,79715
2019-07-31,75766,202,1,97,1400,77466
2019-08-01,76809,236,0,126,1435,78606
2019-08-02,94475,221,1,90,1224,96011
2019-08-03,109750,260,0,146,2108,112264
2019-08-04,85385,222,0,84,1525,87216
2019-08-05,91881,242,1,103,1264,93491
2019-08-06,63120,204,0,70,1239,64633
2019-08-07,77816,112,0,58,1080,79066
2019-08-08,85535,173,0,109,1327,87144
2019-08-09,88472,191,0,92,1257,90012
2019-08-10,126532,196,0,167,1411,128306
2019-08-11,94719,207,0,95,1434,96455
2019-08-12,100230,258,0,98,1045,101631
2019-08-13,75342,216,0,83,1245,76886
2019-08-14,94357,278,0,55,1281,95971
2019-08-15,89640,192,0,120,1224,91176
2019-08-16,99812,225,0,77,946,101060
2019-08-17,95947,172,0,91,1153,97363
2019-08-18,99079,229,0,57,1460,100825
2019-08-19,82737,161,0,119,1057,84074
2019-08-20,72319,133,0,73,336,72861
2019-08-21,73189,186,0,48,998,74421
2019-08-22,75974,135,0,75,1101,77285
2019-08-23,86354,114,0,51,1098,87617
2019-08-24,80593,197,2,112,824,81728
2019-08-25,75443,101,1,53,1336,76934
2019-08-26,70806,104,0,47,989,71946
2019-08-27,69026,117,0,133,1066,70342
2019-08-28,69887,141,0,80,1077,71185
2019-08-29,69056,127,0,69,1175,70427
2019-08-30,76731,135,0,90,1025,77981
2019-08-31,83437,172,0,74,1135,84818
2019-09-01,76854,145,0,50,1506,78555
2019-09-02,65525,149,0,57,952,66683
2019-09-03,63917,76,0,50,898,64941
2019-09-04,62788,84,0,49,793,63714
2019-09-05,64244,121,0,75,1076,65516
2019-09-06,72468,144,0,43,874,73529
2019-09-07,83383,158,0,98,1066,84705
2019-09-08,71779,103,1,36,1282,73201
2019-09-09,61753,124,0,9,963,62849
2019-09-10,60945,100,0,100,1021,62166
2019-09-11,55910,150,1,45,886,56992
2019-09-12,60083,98,0,66,985,61232
2019-09-13,72019,118,0,27,1088,73252
2019-09-14,75898,120,0,128,973,77119
2019-09-15,72941,131,0,31,1328,74431
2019-09-16,60721,102,0,32,822,61677
2019-09-17,56473,105,0,207,999,57784
2019-09-18,59131,78,1,43,978,60231
2019-09-19,62170,94,0,35,1127,63426
2019-09-20,70290,103,0,54,941,71388
2019-09-21,74650,106,0,393,1028,76177
2019-09-22,67217,126,0,69,1473,68885
2019-09-23,53580,144,0,13,1156,54893
2019-09-24,58395,93,0,131,1115,59734
2019-09-25,57456,113,1,12,714,58296
2019-09-26,62021,100,2,87,1148,63358
2019-09-27,64975,147,0,19,734,65875
2019-09-28,69351,111,0,136,1125,70723
2019-09-29,69583,180,0,44,1751,71558
2019-09-30,58791,84,0,12,1204,60091
2019-10-01,55660,71,0,196,1147,57074
2019-10-02,53987,119,0,8,1023,55137
2019-10-03,63764,78,0,34,1199,65075
2019-10-04,64006,98,0,53,852,65009
2019-10-05,68549,153,2,324,1063,70091
2019-10-06,70663,95,0,107,1950,72815
2019-10-07,65216,79,0,2,1416,66713
2019-10-08,85822,148,0,136,2205,88311
2019-10-09,48810,172,0,113,1438,50533
2019-10-10,62701,103,0,143,1257,64204
2019-10-11,62637,139,0,80,1094,63950
2019-10-12,70942,138,0,175,1562,72817
2019-10-13,72995,399,0,62,1913,75369
2019-10-14,54970,93,2,44,1430,56539
2019-10-15,53328,138,0,29,1677,55172
2019-10-16,51505,110,0,6,1299,52920
2019-10-17,54796,80,0,181,1110,56167
2019-10-18,61775,77,0,11,1234,63097
2019-10-19,69113,142,0,152,1580,70987
2019-10-20,63777,372,0,14,1638,65801
2019-10-21,51609,69,0,12,1716,53406
2019-10-22,49921,106,2,222,1775,52026
2019-10-23,49383,67,0,45,1344,50839
2019-10-24,53842,112,0,138,1273,55365
2019-10-25,64875,110,0,21,1827,66833
2019-10-26,69190,116,0,59,2757,72122
2019-10-27,70458,139,11,35,758,71401
2019-10-28,56506,110,1,2,671,57290
2019-10-29,55264,58,0,61,808,56191
2019-10-30,58670,95,0,4,527,59296
2019-10-31,68133,114,0,115,521,68883
2019-11-01,71757,68,0,19,645,72489
2019-11-02,77236,63,0,86,819,78204
2019-11-03,78678,163,0,39,894,79774
2019-11-04,59576,102,0,13,685,60376
2019-11-05,50446,122,0,66,760,51394
2019-11-06,53401,57,0,39,460,53957
2019-11-07,53315,69,0,44,594,54022
2019-11-08,60091,73,0,69,401,60634
2019-11-09,63135,165,0,84,489,63873
2019-11-10,57873,96,0,2,393,58364
2019-11-11,51468,88,0,30,364,51950
2019-11-12,48133,97,0,13,907,49150
2019-11-13,50210,85,0,2,481,50778
2019-11-14,52388,94,0,44,706,53232
2019-11-15,59882,67,0,78,663,60690
2019-11-16,64073,103,0,56,654,64886
2019-11-17,57120,95,0,11,781,58007
2019-11-18,51422,71,0,0,419,51912
2019-11-19,50816,53,0,22,643,51534
2019-11-20,51202,68,0,148,466,51884
2019-11-21,53616,94,0,3,632,54345
2019-11-22,61051,65,0,99,741,61956
2019-11-23,59971,70,0,76,528,60645
2019-11-24,58205,85,0,0,753,59043
2019-11-25,51197,142,0,30,441,51810
2019-11-26,47579,81,0,9,699,48368
2019-11-27,46973,41,0,74,591,47679
2019-11-28,51839,65,0,1,536,52441
2019-11-29,58852,154,0,28,638,59672
2019-11-30,61825,172,0,114,542,62653
2019-12-01,54632,140,0,1,771,55544
2019-12-02,46878,64,0,2,412,47356
2019-12-03,47320,89,0,1,571,47981
2019-12-04,50124,55,0,52,507,50738
2019-12-05,50561,68,0,53,526,51208
2019-12-06,59454,132,0,1,628,60215
2019-12-07,65974,374,0,80,625,67053
2019-12-08,56632,148,0,4,842,57626
2019-12-09,47011,101,0,0,392,47504
2019-12-10,43652,122,0,0,494,44268
2019-12-11,48186,96,0,33,469,48784
2019-12-12,49463,107,0,14,638,50222
2019-12-13,55926,180,0,0,721,56827
2019-12-14,71040,441,0,68,677,72226
2019-12-15,68104,458,0,0,917,69479
2019-12-16,52312,103,0,22,461,52898
2019-12-17,55663,134,0,1,734,56532
2019-12-18,59804,123,0,39,755,60721
2019-12-19,68428,202,0,3,931,69564
2019-12-20,84618,434,0,30,1129,86211
2019-12-21,102942,499,0,116,690,104247
2019-12-22,65202,199,0,0,904,66305
2019-12-23,75105,140,0,19,606,75870
2019-12-24,51499,132,0,35,636,52302
2019-12-25,39263,69,0,9,134,39475
2019-12-26,60244,205,0,4,310,60763
2019-12-27,72412,212,0,13,420,73057
2019-12-28,76767,342,0,62,309,77480
2019-12-29,69795,270,0,41,556,70662
2019-12-30,74482,138,0,4,437,75061
2019-12-31,46073,135,0,39,433,46680
2020-01-01,46357,17,0,2,1143,47519
2020-01-02,70046,654,0,6,984,71690
2020-01-03,70702,194,0,5,909,71810
2020-01-04,72343,270,0,100,511,73224
2020-01-05,70421,214,0,1,866,71502
2020-01-06,64605,145,0,0,708,65458
2020-01-07,47505,72,0,27,918,48522
2020-01-08,52354,95,0,41,590,53080
2020-01-09,53115,83,0,0,717,53915
2020-01-10,61451,117,0,6,716,62290
2020-01-11,68818,92,0,61,708,69679
2020-01-12,57081,193,0,15,965,58254
2020-01-13,45236,70,0,0,489,45795
2020-01-14,44884,58,0,6,552,45500
2020-01-15,46398,59,0,38,576,47071
2020-01-16,50330,86,0,4,803,51223
2020-01-17,51176,58,0,20,673,51927
2020-01-18,57483,69,0,35,560,58147
2020-01-19,46655,92,0,0,727,47474
2020-01-20,45930,57,0,0,324,46311
2020-01-21,43735,54,0,0,529,44318
2020-01-22,43064,67,0,46,541,43718
2020-01-23,47307,58,0,2,473,47840
2020-01-24,52360,70,0,9,600,53039
2020-01-25,56333,46,0,45,619,57043
2020-01-26,45181,64,0,0,796,46041
2020-01-27,40857,70,0,6,323,41256
2020-01-28,43972,53,0,2,499,44526
2020-01-29,41303,51,0,22,495,41871
2020-01-30,47983,51,0,2,642,48678
2020-01-31,50146,75,0,14,203,50438
2020-02-01,57523,55,0,59,539,58176
2020-02-02,49016,99,0,10,719,49844
2020-02-03,45961,82,0,47,311,46401
2020-02-04,41474,100,0,23,401,41998
2020-02-05,40752,85,0,20,504,41361
2020-02-06,43411,36,0,6,524,43977
2020-02-07,51805,59,0,11,237,52112
2020-02-08,56603,118,0,53,387,57161
2020-02-09,52527,70,0,11,642,53250
2020-02-10,45120,59,0,0,331,45510
2020-02-11,45329,57,0,6,620,46012
2020-02-12,45826,99,0,48,425,46398
2020-02-13,49164,100,0,8,583,49855
2020-02-14,53080,70,0,15,660,53825
2020-02-15,65751,85,0,53,582,66471
2020-02-16,58003,112,0,0,800,58915
2020-02-17,47443,137,0,31,380,47991
2020-02-18,45107,46,0,0,581,45734
2020-02-19,48243,70,0,44,485,48842
2020-02-20,50395,76,0,1,623,51095
2020-02-21,58799,105,0,2,680,59586
2020-02-22,58708,74,0,46,483,59311
2020-02-23,59294,83,0,4,652,60033
2020-02-24,46879,94,0,10,419,47402
2020-02-25,43699,62,0,1,666,44428
2020-02-26,40180,64,0,44,441,40729
2020-02-27,46345,79,0,17,580,47021
2020-02-28,50914,80,0,0,537,51531
2020-02-29,54360,80,0,52,487,54979
2020-03-01,48633,84,0,0,767,49484
2020-03-02,44047,73,0,0,426,44546
2020-03-03,39702,37,0,0,623,40362
2020-03-04,43198,52,0,68,441,43759
2020-03-05,46095,52,0,0,507,46654
2020-03-06,52760,68,0,4,567,53399
2020-03-07,52705,32,0,43,378,53158
2020-03-08,52636,52,0,0,913,53601
2020-03-09,44108,45,0,0,400,44553
2020-03-10,42423,53,0,3,536,43015
2020-03-11,41217,57,0,76,364,41714
2020-03-12,43654,74,0,38,500,44266
2020-03-13,39237,93,0,12,484,39826
2020-03-14,32381,275,0,0,323,32979
2020-03-15,13039,189,0,1,527,13756
2020-03-16,12009,16,0,4,282,12311
2020-03-17,8730,0,0,2,279,9011
2020-03-18,7354,5,0,7,199,7565
2020-03-19,6162,14,0,19,123,6318
2020-03-20,6167,0,0,0,112,6279
2020-03-21,3435,0,0,6,110,3551
2020-03-22,1909,0,0,1,140,2050
2020-03-23,3900,2,0,0,52,3954
2020-03-24,3385,0,0,18,53,3456
2020-03-25,3157,0,0,28,70,3255
2020-03-26,3888,17,0,0,22,3927
2020-03-27,3781,0,0,0,35,3816
2020-03-28,1988,0,0,0,52,2040
2020-03-29,679,0,0,43,1,723
2020-03-30,3564,0,0,0,22,3586
2020-03-31,3655,0,0,0,2,3657
2020-04-01,4364,0,0,3,44,4411
2020-04-02,4359,0,0,9,0,4368
2020-04-03,5343,4,0,0,0,5347
2020-04-04,2199,0,0,8,0,2207
2020-04-05,948,0,0,22,2,972
2020-04-06,3639,0,0,0,0,3639
2020-04-07,4481,0,0,0,0,4481
2020-04-08,4637,0,0,6,0,4643
2020-04-09,5202,17,0,1,12,5232
2020-04-10,4914,0,0,18,0,4932
2020-04-11,1227,0,0,0,0,1227
2020-04-12,318,0,0,0,0,318
2020-04-13,1093,0,0,0,0,1093
2020-04-14,4054,0,0,0,0,4054
2020-04-15,4645,0,0,0,0,4645
2020-04-16,4873,0,0,0,0,4873
2020-04-17,6076,0,0,0,2,6078
2020-04-18,2804,0,0,0,0,2804
2020-04-19,920,0,0,6,0,926
2020-04-20,5091,0,0,0,0,5091
2020-04-21,5219,0,0,1,0,5220
2020-04-22,5825,0,0,0,0,5825
2020-04-23,6083,0,0,7,0,6090
2020-04-24,7768,0,0,3,0,7771
2020-04-25,2994,24,0,0,0,3018
2020-04-26,1181,0,0,0,0,1181
2020-04-27,4303,0,0,32,0,4335
2020-04-28,6358,0,0,19,0,6377
2020-04-29,6840,22,0,18,0,6880
2020-04-30,10242,0,0,12,0,10254
2020-05-01,5664,0,0,0,0,5664
2020-05-02,2402,0,0,18,73,2493
2020-05-03,1932,0,0,0,0,1932
2020-05-04,7216,0,0,20,0,7236
2020-05-05,8083,0,0,7,0,8090
2020-05-06,7931,0,0,4,0,7935
2020-05-07,8524,0,0,2,0,8526
2020-05-08,11102,0,0,0,0,11102
2020-05-09,5142,0,0,12,0,5154
2020-05-10,2750,21,0,0,0,2771
2020-05-11,9361,27,0,0,1,9389
2020-05-12,9798,0,0,1,0,9799
2020-05-13,11325,0,0,8,0,11333
2020-05-14,12411,0,0,0,31,12442
2020-05-15,16278,0,0,0,1,16279
2020-05-16,11920,0,0,17,0,11937
2020-05-17,9829,0,0,8,4,9841
2020-05-18,15383,0,0,2,6,15391
2020-05-19,15816,2,0,1,0,15819
2020-05-20,23047,0,0,7,0,23054
2020-05-21,26550,0,6,8,1,26565
2020-05-22,22686,0,0,19,1,22706
2020-05-23,17972,8,0,29,3,18012
2020-05-24,17091,0,0,5,0,17096
2020-05-25,24477,0,0,141,8,24626
2020-05-26,24147,0,0,0,4,24151
2020-05-27,24467,0,0,16,10,24493
2020-05-28,28396,0,4,13,3,28416
2020-05-29,42271,0,0,6,93,42370
2020-05-30,38185,0,0,41,60,38286
2020-05-31,32444,0,0,17,38,32499
2020-06-01,41451,0,0,11,0,41462
2020-06-02,40667,0,0,9,78,40754
2020-06-03,43087,0,0,22,2,43111
2020-06-04,42280,0,0,0,64,42344
2020-06-05,48392,0,0,8,21,48421
2020-06-06,54600,0,8,40,210,54858
2020-06-07,44215,0,0,12,72,44299
2020-06-08,45511,0,0,33,0,45544
2020-06-09,44144,0,0,53,57,44254
2020-06-10,56384,0,0,25,9,56418
2020-06-11,67021,0,0,5,43,67069
2020-06-12,61926,0,0,3,19,61948
2020-06-13,56150,12,0,35,143,56340
2020-06-14,53063,0,0,0,76,53139
2020-06-15,45015,0,0,1,84,45100
2020-06-16,42628,0,0,2,105,42735
2020-06-17,45115,0,0,65,65,45245
2020-06-18,48887,0,0,11,89,48987
2020-06-19,58114,0,0,28,99,58241
2020-06-20,53592,1,0,32,364,53989
2020-06-21,34524,0,0,5,139,34668
2020-06-22,55457,30,0,37,68,55592
2020-06-23,40951,25,0,24,119,41119
2020-06-24,56562,27,0,1,152,56742
2020-06-25,26156,31,0,37,143,26367
2020-06-26,37299,29,0,9,101,37438
2020-06-27,24790,22,0,51,338,25201
2020-06-28,22421,13,0,21,234,22689
2020-06-29,21646,72,0,13,123,21854
2020-06-30,24644,36,0,32,116,24828
2020-07-01,38822,45,0,5,417,39289
2020-07-02,44789,142,0,14,270,45215
2020-07-03,57764,60,0,40,379,58243
2020-07-04,48024,74,0,45,772,48915
2020-07-05,47999,55,0,6,895,48955
2020-07-06,39508,44,0,45,400,39997
2020-07-07,39052,37,0,23,384,39496
2020-07-08,42730,51,0,10,362,43153
2020-07-09,44241,62,0,28,303,44634
2020-07-10,48768,52,0,11,422,49253
2020-07-11,47868,68,0,52,661,48649
2020-07-12,42619,96,0,13,814,43542
2020-07-13,37153,51,0,3,338,37545
2020-07-14,33831,78,0,30,431,34370
2020-07-15,39305,65,0,16,316,39702
2020-07-16,39842,42,0,64,413,40361
2020-07-17,47407,67,0,15,438,47927
2020-07-18,42527,69,0,37,734,43367
2020-07-19,37250,73,0,14,614,37951
2020-07-20,40039,62,5,40,398,40544
2020-07-21,39442,65,0,14,410,39931
2020-07-22,39514,100,0,17,373,40004
2020-07-23,41361,54,0,35,347,41797
2020-07-24,53339,39,0,44,536,53958
2020-07-25,53636,86,0,45,741,54508
2020-07-26,45585,36,0,21,836,46478
2020-07-27,43003,78,0,26,401,43508
2020-07-28,42540,40,0,36,459,43075
2020-07-29,45415,66,0,20,495,45996
2020-07-30,47677,26,0,36,409,48148
2020-07-31,57275,102,0,19,606,58002
2020-08-01,64157,89,0,48,1070,65364
2020-08-02,51220,71,0,25,938,52254
2020-08-03,46674,54,0,29,435,47192
2020-08-04,43876,84,0,34,560,44554
2020-08-05,46280,72,0,13,397,46762
2020-08-06,48356,77,0,46,494,48973
2020-08-07,52403,60,0,22,647,53132
2020-08-08,58999,85,0,66,997,60147
2020-08-09,54198,114,0,30,929,55271
2020-08-10,54022,26,0,9,393,54450
2020-08-11,47669,28,0,40,496,48233
2020-08-12,47710,112,0,30,418,48270
2020-08-13,53458,50,0,72,525,54105
2020-08-14,59473,69,0,20,627,60189
2020-08-15,53985,74,0,35,798,54892
2020-08-16,49820,69,0,30,740,50659
2020-08-17,46647,55,0,31,306,47039
2020-08-18,39267,43,0,19,369,39698
2020-08-19,41382,36,0,9,323,41750
2020-08-20,40878,42,0,18,351,41289
2020-08-21,46059,64,0,20,456,46599
2020-08-22,45246,42,0,27,604,45919
2020-08-23,47881,43,0,25,617,48566
2020-08-24,32873,64,0,39,225,33201
2020-08-25,34047,51,0,12,286,34396
2020-08-26,35944,57,0,12,292,36305
2020-08-27,39211,66,0,17,319,39613
2020-08-28,42042,60,0,39,365,42506
2020-08-29,40896,39,0,34,574,41543
2020-08-30,37015,62,0,11,530,37618
2020-08-31,33759,32,0,40,202,34033
2020-09-01,32551,45,0,9,194,32799
2020-09-02,34639,24,0,8,287,34958
2020-09-03,35541,36,0,22,195,35794
2020-09-04,37585,29,0,16,283,37913
2020-09-05,37607,33,0,31,424,38095
2020-09-06,33696,39,0,2,383,34120
2020-09-07,31453,16,0,11,203,31683
2020-09-08,32045,25,0,31,147,32248
2020-09-09,31534,28,0,13,118,31693
2020-09-10,35879,50,0,21,189,36139
2020-09-11,40478,36,0,11,262,40787
2020-09-12,36814,44,0,42,357,37257
2020-09-13,34923,20,0,5,267,35215
2020-09-14,33631,32,0,23,140,33826
2020-09-15,32507,48,0,21,178,32754
2020-09-16,32125,42,0,16,130,32313
2020-09-17,34792,21,0,32,208,35053
2020-09-18,39308,20,0,7,209,39544
2020-09-19,36925,16,0,35,360,37336
2020-09-20,32402,20,0,1,241,32664
2020-09-21,31923,27,0,11,174,32135
2020-09-22,30611,47,0,6,137,30801
2020-09-23,31017,26,0,32,187,31262
2020-09-24,33519,24,0,27,183,33753
2020-09-25,37395,36,0,5,246,37682
2020-09-26,35930,53,0,31,387,36401
2020-09-27,32218,31,0,2,281,32532
2020-09-28,29728,17,0,3,209,29957
2020-09-29,33438,41,0,24,134,33637
2020-09-30,35396,45,0,28,152,35621
2020-10-01,38356,37,0,43,189,38625
2020-10-02,42977,65,0,35,248,43325
2020-10-03,41154,30,0,30,451,41665
2020-10-04,35902,37,0,2,204,36145
2020-10-05,35410,31,0,0,163,35604
2020-10-06,33271,23,0,16,136,33446
2020-10-07,34492,49,0,13,93,34647
2020-10-08,38404,31,0,41,166,38642
2020-10-09,44637,33,0,17,215,44902
2020-10-10,41692,53,0,75,457,42277
2020-10-11,35925,40,0,2,209,36176
2020-10-12,35453,41,0,2,145,35641
2020-10-13,34730,14,0,37,169,34950
2020-10-14,34591,31,0,43,117,34782
2020-10-15,35262,36,0,33,168,35499
2020-10-16,40774,47,0,16,196,41033
2020-10-17,38518,37,0,39,400,38994
2020-10-18,33148,20,0,18,227,33413
2020-10-19,33062,18,0,2,181,33263
2020-10-20,32085,33,0,20,143,32281
2020-10-21,31455,23,0,41,98,31617
2020-10-22,34556,29,0,36,147,34768
2020-10-23,41535,27,0,9,300,41871
2020-10-24,36158,24,0,34,504,36720
2020-10-25,30745,39,0,19,133,30936
2020-10-26,31220,37,0,14,131,31402
2020-10-27,28407,27,0,0,0,28434
2020-10-28,30351,32,0,43,63,30489
2020-10-29,31348,25,0,8,54,31435
2020-10-30,42408,32,0,61,270,42771
2020-10-31,36974,29,0,41,136,37180
2020-11-01,33159,42,0,0,116,33317
2020-11-02,36001,34,0,4,112,36151
2020-11-03,32407,22,0,2,6,32437
2020-11-04,30598,21,0,33,55,30707
2020-11-05,30301,46,0,1,67,30415
2020-11-06,35956,30,0,0,112,36098
2020-11-07,30272,28,5,33,131,30469
2020-11-08,26614,24,0,3,62,26703
2020-11-09,28995,17,0,0,102,29114
2020-11-10,27778,18,0,0,1,27797
2020-11-11,28463,5,0,52,36,28556
2020-11-12,29283,16,0,4,51,29354
2020-11-13,35888,20,0,25,137,36070
2020-11-14,29809,29,0,29,67,29934
2020-11-15,24266,22,0,9,163,24460
2020-11-16,29076,10,0,3,110,29199
2020-11-17,27662,13,0,0,0,27675
2020-11-18,30791,21,0,48,106,30966
2020-11-19,28782,26,5,7,16,28836
2020-11-20,32808,18,0,0,118,32944
2020-11-21,27866,14,0,28,87,27995
2020-11-22,24528,18,0,0,68,24614
2020-11-23,27017,19,0,16,81,27133
2020-11-24,27149,35,0,13,2,27199
